,prompts,inputs,outputs,max_gen_length,category,name,description,id,signature,test_list,gen_code
88,"['Initialize a variable ""x"" with {x}.', 'Apply the function ""{fun}"" to each element in the list and store the results to ""mapped"".', 'Convert each element in ""mapped"" into string.', 'Define ""results"" with a dictionary whose keys are the unique values in ""mapped"" and values are empty lists.', 'Looping over the zip of ""mapped"" and ""x"", append the value in ""x"" to the value of ""results"" using the value in ""mapped"" as the key.', 'Print out the ""results"".']","[{'fun': 'len', 'x': ['a', 'b', 'c']}, {'fun': 'len', 'x': ['apple', 'banana', 'orange', 'peach']}, {'fun': 'type', 'x': [1, 2, 3, 'a', 'b', 'c']}, {'fun': 'len', 'x': [[1, 2, 3], 'a', 'b', 'c']}, {'fun': 'str', 'x': [1, 2, 3, '1', '2', '3']}]","[{'1': ['a', 'b', 'c']}, {'5': ['apple', 'peach'], '6': ['banana', 'orange']}, {'int': [1, 2, 3], 'str': ['a', 'b', 'c']}, {'1': ['a', 'b', 'c'], '3': [[1, 2, 3]]}, {'2': [2, '2'], '3': [3, '3'], '1': [1, '1']}]",128.0,array,Group by key,Group items in an array using a provided function.,89,"def group_by_key(fun,x):","[""assert group_by_key(<built-in function len>,['a', 'b', 'c']) == {'1': ['a', 'b', 'c']}"", ""assert group_by_key(<built-in function len>,['apple', 'banana', 'orange', 'peach']) == {'5': ['apple', 'peach'], '6': ['banana', 'orange']}"", ""assert group_by_key(<class 'type'>,[1, 2, 3, 'a', 'b', 'c']) == {'int': [1, 2, 3], 'str': ['a', 'b', 'c']}"", ""assert group_by_key(<built-in function len>,[[1, 2, 3], 'a', 'b', 'c']) == {'1': ['a', 'b', 'c'], '3': [[1, 2, 3]]}"", ""assert group_by_key(<class 'str'>,[1, 2, 3, '1', '2', '3']) == {'2': [2, '2'], '3': [3, '3'], '1': [1, '1']}""]","['def group_by_key(fun,x):\n\t#Initialize a variable ""x"" with {x}.\n\tx = {x}\n\t#Initialize a variable ""y"" with an empty list.\n\ty = []\n\t#Iterate over the x variable.\n\tfor i in x:\n\t\t#If the value of i is not in the y variable, add it to the y variable.\n\t\tif i not in y:\n\t\t\t#Add i to the y variable.\n\t\t\ty.append(i)\n\t\t#If the value of i is in the y variable, add the value of fun(i) to the y variable.\n\t\telse:\n\t\t\ty.append(fun', 'def group_by_key(fun,x):\n\t#Apply the function ""{fun}"" to each element in the list and store the results to ""mapped"".\n\tmapped = [fun(x[i]) for i in range(len(x))]\n\t#Return the list of mapped values.', 'def group_by_key(fun,x):\n\t#Convert each element in ""mapped"" into string.\n\tmapped = map(str,x)\n\t#Group the elements by the string.\n\tgrouped = itertools.groupby(mapped)\n\t#Return the key and the list of values.', 'def group_by_key(fun,x):\n\t#Define ""results"" with a dictionary whose keys are the unique values in ""mapped"" and values are empty lists.\n\tresults = {}\n\t#Iterate over the list of mapped values.\n\tfor mapped in x:\n\t\t#If the key is not in the dictionary, add it to the dictionary.\n\t\tif mapped not in results:\n\t\t\tresults[mapped] = []\n\t\t#Add the value to the list of values for the key.\n\t\tresults[mapped].append(fun(mapped))\n\t#Return the dictionary of results.', 'def group_by_key(fun,x):\n\t#Looping over the zip of ""mapped"" and ""x"", append the value in ""x"" to the value of ""results"" using the value in ""mapped"" as the key.\n\tresults = []\n\tfor mapped,x in zip(fun(x),x):\n\t\tresults.append(mapped)', 'def group_by_key(fun,x):\n\t#Print out the ""results"".\n\t#Return the ""results"".\n\treturn fun(x)']"
89,"['Initialize a variable ""best"" with -1, ""array"" with {array}', 'Assign the first element of ""array"" to a variable named ""minimum"".', 'In a for loop over ""array"" starting from the second element, do 1) update ""best"" when the element minus ""minimum"" is larger than ""best"", and 2) update ""minimum"" with the value of element if it is smaller than ""minimum"".', 'Print out ""best"".']","[{'array': [1, 2, 3, 4, 5]}, {'array': [5, 2, 3, 4, 0]}, {'array': [12, 7, 8, 5, 9, 5, 14, 9, 8, 9]}, {'array': [1, 10, 1, 10, 0]}, {'array': [1, 2, 3, 2, 1]}]","[4, 2, 9, 9, 2]",128.0,array,Max stock profit,"Given an array of ""prices"", find the max profit.",90,def max_stock_profit(array):,"['assert max_stock_profit([1, 2, 3, 4, 5]) == 4', 'assert max_stock_profit([5, 2, 3, 4, 0]) == 2', 'assert max_stock_profit([12, 7, 8, 5, 9, 5, 14, 9, 8, 9]) == 9', 'assert max_stock_profit([1, 10, 1, 10, 0]) == 9', 'assert max_stock_profit([1, 2, 3, 2, 1]) == 2']","['def max_stock_profit(array):\n\t#Initialize a variable ""best"" with -1, ""array"" with {array}\n\tbest = -1\n\tarray = sorted(array)\n\t#Iterate through the array\n\tfor i in range(len(array)):\n\t\t#If the current element is greater than the best, update the best\n\t\tif array[i] > best:\n\t\t\tbest = array[i]', 'def max_stock_profit(array):\n\t#Assign the first element of ""array"" to a variable named ""minimum"".\n\tminimum = array[0]\n\t#Assign the second element of ""array"" to a variable named ""maximum"".\n\tmaximum = array[0]\n\t#Assign the third element of ""array"" to a variable named ""sum"".\n\tsum = array[0]\n\t#Assign the fourth element of ""array"" to a variable named ""profit"".\n\tprofit = 0\n\t#Loop through the array.\n\tfor i in range(1, len(array)):\n\t\t#If the current element of ""array"" is less than the ""minimum"" variable, then assign the', 'def max_stock_profit(array):\n\t#In a for loop over ""array"" starting from the second element, do 1) update ""best"" when the element minus ""minimum"" is larger than ""best"", and 2) update ""minimum"" with the value of element if it is smaller than ""minimum"".\n\t#Return the maximum profit.\n\tbest = array[1]\n\tminimum = array[1]\n\tfor i in range(2, len(array)):\n\t\tif array[i] - minimum > best:\n\t\t\tbest = array[i] - minimum\n\t\tif array[i] < minimum:\n\t\t\tminimum = array[i]', 'def max_stock_profit(array):\n\t#Print out ""best"".\n\tbest = array[0]\n\t#Print out ""worst"".\n\tworst = array[0]\n\t#Print out ""average"".\n\taverage = 0\n\t#Print out ""total"".\n\ttotal = 0\n\t#Print out ""number of items"".\n\tnumber_of_items = 0\n\t#Print out ""number of items with a positive profit"".\n\tnumber_of_items_with_positive_profit = 0\n\t#Print out ""number of items with a negative profit"".\n\tnumber_of_items_with_']"
90,"['Initialize a variable ""target"" with {target}, a variable ""nums"" with {nums}, and ""result"" with an empty list.', 'Enumerating over ""nums"", compare each element with ""target"" and add its index position  to "" result"" if they are equivalent.', 'Print out the sum of elements in ""result"".']","[{'target': 1, 'nums': [1, 2, 1, 2, 1]}, {'target': 1, 'nums': [0, 0, 0]}, {'target': 1, 'nums': [1.1, 2, 3, 2, 1]}, {'target': '1', 'nums': [1, 2, 3, 2, 1]}, {'target': '1', 'nums': [1, '1', 2, '1']}]","[6, 0, 4, 0, 4]",128.0,array,Sum positions,Sum of all position indices where a value appear.,91,"def sum_positions(target,nums):","['assert sum_positions(1,[1, 2, 1, 2, 1]) == 6', 'assert sum_positions(1,[0, 0, 0]) == 0', 'assert sum_positions(1,[1.1, 2, 3, 2, 1]) == 4', 'assert sum_positions(1,[1, 2, 3, 2, 1]) == 0', ""assert sum_positions(1,[1, '1', 2, '1']) == 4""]","['def sum_positions(target,nums):\n\t#Initialize a variable ""target"" with {target}, a variable ""nums"" with {nums}, and ""result"" with an empty list.\n\ttarget = target\n\tnums = nums\n\tresult = []\n\t#Loop through the nums list, and add the value of each element to the result list.\n\tfor i in nums:\n\t\tresult.append(i+target)\n\t#Return the result list.', 'def sum_positions(target,nums):\n\t#Enumerating over ""nums"", compare each element with ""target"" and add its index position  to "" result"" if they are equivalent.\n\tresult = []\n\tfor i in range(len(nums)):\n\t\tif nums[i] == target:\n\t\t\tresult.append(i)', 'def sum_positions(target,nums):\n\t#Print out the sum of elements in ""result"".\n\tresult = 0\n\tfor i in range(len(nums)):\n\t\tresult += nums[i]']"
91,"['Initialize a variable ""nums"" with {nums} and a variable ""N"" with {N}.', 'Initialize a variable ""all_nums"" which is a set of numbers between 1 and N.', 'Subtract the set of numbers in ""nums"" from ""all_nums"", and store the result to ""diff""', 'Pop the only element in ""diff"" print it out.']","[{'nums': [1, 3, 4], 'N': 4}, {'nums': [1, 2, 3, 4], 'N': 5}, {'nums': [4, 3, 9, 7, 8, 5, 2, 1, 10], 'N': 10}, {'nums': [6, 15, 13, 2, 14, 17, 7, 16, 11, 9, 3, 10, 8, 5, 12, 1, 20, 4, 19], 'N': 20}, {'nums': [], 'N': 1}]","[2, 5, 6, 18, 1]",128.0,array,Find missing num,Find a missing number given a list and a max number.,92,"def find_missing_num(nums,N):","['assert find_missing_num([1, 3, 4],4) == 2', 'assert find_missing_num([1, 2, 3, 4],5) == 5', 'assert find_missing_num([4, 3, 9, 7, 8, 5, 2, 1, 10],10) == 6', 'assert find_missing_num([6, 15, 13, 2, 14, 17, 7, 16, 11, 9, 3, 10, 8, 5, 12, 1, 20, 4, 19],20) == 18', 'assert find_missing_num([],1) == 1']","['def find_missing_num(nums,N):\n\t#Initialize a variable ""nums"" with {nums} and a variable ""N"" with {N}.\n\t#Create a variable ""missing_num"" with the value 0.\n\t#Create a variable ""count"" with the value 0.\n\t#Create a variable ""i"" with the value 0.\n\t#Create a variable ""j"" with the value 0.\n\t#Create a variable ""k"" with the value 0.\n\t#Create a variable ""l"" with the value 0.\n\t#Create a variable ""m"" with the value 0.\n\t#Create a variable ""n"" with the value 0.\n\t#Create a variable', 'def find_missing_num(nums,N):\n\t#Initialize a variable ""all_nums"" which is a set of numbers between 1 and N.\n\tall_nums = set(range(1,N+1))\n\t#Iterate over the list of numbers.\n\tfor num in nums:\n\t\t#If the number is not in the set of all numbers, add it to the set.\n\t\tif num not in all_nums:\n\t\t\tall_nums.add(num)\n\t#Return the set of all numbers that are not in the set of all numbers.', 'def find_missing_num(nums,N):\n\t#Subtract the set of numbers in ""nums"" from ""all_nums"", and store the result to ""diff""\n\tdiff = set(nums) - set(all_nums)\n\t#If there are no missing numbers, return 0\n\tif len(diff) == 0:\n\t#If there are missing numbers, return the smallest missing number\n\telse:', 'def find_missing_num(nums,N):\n\t#Pop the only element in ""diff"" print it out.\n\tdiff = []\n\tfor i in range(N):\n\t\tdiff.append(nums[i])\n\tdiff.pop()\n\t#print(diff)\n\t#print(nums)\n\t#print(N)\n\t#print(len(diff))\n\t#print(len(nums))\n\t#print(len(N))\n\t#print(len(diff))\n\t#print(len(nums))\n\t#print(len(N))\n\t#print(len(diff))\n\t#print(len(nums))\n\t#print(']"
92,"['Assign {x} to a variable named ""X"".', 'Initialize a variable named ""common"" with a set of unique elements in the first index of ""X"".', 'Iterating over ""X"", update ""common"" with an intersection of ""common"" and the set of unique elements in the current index of ""X""', 'Cast ""common"" as a list and print it out.']","[{'x': [[1, 2, 3, 4, 5], [0, 1, 3, 5, 7], [0, 2, 3, 4, 5]]}, {'x': [[1, 1], [1, 1]]}, {'x': [[1, 2, 3], [2, 3, 4], [3, 4, 5]]}, {'x': [[1, 12, 56, 21, 5], [21, 2, 6, 11, 7], [5, 7, 13, 8, 21], [5, 21, -5, 6, 8]]}, {'x': [[1, 2, 3, 4, 5], [1, 2, 3, 4, 5]]}]","[[3, 5], [1], [3], [21], [1, 2, 3, 4, 5]]",128.0,array,Common num in matrix,Common numbers among rows in a matrix.,93,def common_num_in_matrix(x):,"['assert common_num_in_matrix([[1, 2, 3, 4, 5], [0, 1, 3, 5, 7], [0, 2, 3, 4, 5]]) == [3, 5]', 'assert common_num_in_matrix([[1, 1], [1, 1]]) == [1]', 'assert common_num_in_matrix([[1, 2, 3], [2, 3, 4], [3, 4, 5]]) == [3]', 'assert common_num_in_matrix([[1, 12, 56, 21, 5], [21, 2, 6, 11, 7], [5, 7, 13, 8, 21], [5, 21, -5, 6, 8]]) == [21]', 'assert common_num_in_matrix([[1, 2, 3, 4, 5], [1, 2, 3, 4, 5]]) == [1, 2, 3, 4, 5]']","['def common_num_in_matrix(x):\n\t#Assign {x} to a variable named ""X"".\n\tX = x\n\t#Assign {X} to a variable named ""X"".\n\tX = X\n\t#Assign {X} to a variable named ""X"".\n\tX = X\n\t#Assign {X} to a variable named ""X"".\n\tX = X\n\t#Assign {X} to a variable named ""X"".\n\tX = X\n\t#Assign {X} to a variable named ""X"".\n\tX = X\n\t#Assign {X} to a variable named ""X"".\n\tX = X\n\t#Assign {X} to a', 'def common_num_in_matrix(x):\n\t#Initialize a variable named ""common"" with a set of unique elements in the first index of ""X"".\n\tcommon = set(x[0])\n\t#Iterate over the second index of ""X"" and add each element to the set ""common"".\n\tfor i in range(1, len(x)):\n\t\tcommon.update(x[i])\n\t#Return the number of unique elements in ""common"".', 'def common_num_in_matrix(x):\n\t#Iterating over ""X"", update ""common"" with an intersection of ""common"" and the set of unique elements in the current index of ""X""\n\tcommon = set()\n\tfor i in range(len(x)):\n\t\tif x[i] in common:\n\t\t\tcontinue\n\t\telse:\n\t\t\tcommon.add(x[i])', 'def common_num_in_matrix(x):\n\t#Cast ""common"" as a list and print it out.\n\tcommon = [i for i in x if i == ""common""]']"
93,"['Initialize a variable ""start"" with {start}, and ""seq"" with a list containing {start}.', 'While the value is not 1, perform the following: if ""start"" is an even number, divide by 2, otherwise multiply by 3 and add 1, then store the number to ""start"" as well as appending to ""seq"".', 'Store the sum of all numbers in ""seq"" to ""results"".', 'Print out the ""results"".']","[{'start': 1}, {'start': 9}, {'start': 27}, {'start': 28}, {'start': 123456789}]","[1, 55, 101440, 330, 1266590663]",128.0,algorithm,Sum Collatz,Obtain the sum of Collatz sequence starting from given number.,94,def sum_collatz(start):,"['assert sum_collatz(1) == 1', 'assert sum_collatz(9) == 55', 'assert sum_collatz(27) == 101440', 'assert sum_collatz(28) == 330', 'assert sum_collatz(123456789) == 1266590663']","['def sum_collatz(start):\n\t#Initialize a variable ""start"" with {start}, and ""seq"" with a list containing {start}.\n\tseq = [start]\n\t#While the sequence is not empty:\n\twhile len(seq) > 0:\n\t\t#Get the first element of the sequence.\n\t\tcurrent = seq.pop(0)\n\t\t#If the current element is even, add 2 to the sequence.\n\t\tif current % 2 == 0:\n\t\t\tseq.append(current + 2)\n\t\t#If the current element is odd, add 3 to the sequence.\n\t\telse:\n\t\t\tseq.append(current + 3)\n\t#Return the sequence.', 'def sum_collatz(start):\n\t#While the value is not 1, perform the following: if ""start"" is an even number, divide by 2, otherwise multiply by 3 and add 1, then store the number to ""start"" as well as appending to ""seq"".\n\t#If ""start"" is an odd number, multiply by 3 and add 1, then store the number to ""start"" as well as appending to ""seq"".\n\t#If ""start"" is 1, then store the number to ""start"" as well as appending to ""seq"".\n\tseq = []\n\twhile start!= 1:\n\t\tif start % 2 == 0:\n\t\t\tstart = start / 2\n\t\telse:\n\t\t\tstart = start * 3 + 1\n\t\tseq.append(start)\n\tseq.append(start)', 'def sum_collatz(start):\n\t#Store the sum of all numbers in ""seq"" to ""results"".\n\tresults = 0\n\t#Store the number of iterations in ""i"" to ""count"".\n\tcount = 0\n\t#Store the number of times the number is evenly divisible by 2.\n\teven = 0\n\t#Store the number of times the number is evenly divisible by 3.\n\todd = 0\n\t#Store the number of times the number is evenly divisible by 5.\n\tfive = 0\n\t#Store the number of times the number is evenly divisible by 7.\n\tseven = 0\n\t#Store', 'def sum_collatz(start):\n\t#Print out the ""results"".\n\t#If the number is even, divide by 2.\n\tif start % 2 == 0:\n\t\tstart = start / 2\n\t#If the number is odd, multiply by 3 and add one.\n\telse:\n\t\tstart = start * 3 + 1\n\t#Return the sum of the numbers.\n\treturn start']"
94,"['Define a variable ""pos"" with ""{start}"", ""swap"" with {swap}.', 'Write a function ""move"" that takes two strings x and y as input, and replace any appearance of x in y with an empty string, then return y.', 'For each element in ""swap"", if it contains ""pos"", call ""move"" on ""pos"" and the current element and store the result to ""pos"".', 'Print out ""pos"".']","[{'start': 'A', 'swap': ['AB', 'BC', 'CA', 'BC', 'AC']}, {'start': 'B', 'swap': ['AC', 'CA']}, {'start': 'C', 'swap': ['AB', 'BC', 'CA', 'BC', 'AC', 'AB', 'CA', 'BC', 'AC', 'BA']}, {'start': 'C', 'swap': ['AB', 'AC']}, {'start': 'A', 'swap': []}]","['C', 'B', 'B', 'A', 'A']",128.0,algorithm,Cup swap,"Name the location of a ""ball"" after cup swapping.",95,"def cup_swap(start,swap):","[""assert cup_swap('A',['AB', 'BC', 'CA', 'BC', 'AC']) == 'C'"", ""assert cup_swap('B',['AC', 'CA']) == 'B'"", ""assert cup_swap('C',['AB', 'BC', 'CA', 'BC', 'AC', 'AB', 'CA', 'BC', 'AC', 'BA']) == 'B'"", ""assert cup_swap('C',['AB', 'AC']) == 'A'"", ""assert cup_swap('A',[]) == 'A'""]","['def cup_swap(start,swap):\n\t#Define a variable ""pos"" with ""{start}"", ""swap"" with {swap}.\n\tpos = start\n\t#Define a variable ""temp"" with ""{pos}"".\n\ttemp = pos\n\t#Define a variable ""temp2"" with ""{temp}"".\n\ttemp2 = temp\n\t#Define a variable ""temp3"" with ""{temp2}"".\n\ttemp3 = temp2\n\t#Define a variable ""temp4"" with ""{temp3}"".\n\ttemp4 = temp3\n\t#Define a variable ""temp5"" with ""{temp4}"".\n\ttemp5 = temp4\n\t#Define a variable ""temp6"" with ""{temp5}"".\n\ttemp6', 'def cup_swap(start,swap):\n\t#Write a function ""move"" that takes two strings x and y as input, and replace any appearance of x in y with an empty string, then return y.\n\t#For example, if x = ""abc"" and y = ""ab"", then move(x,y) should return ""ac"".\n\t#If x = ""abc"" and y = ""abz"", then move(x,y) should return ""acz"".\n\t#If x = ""abc"" and y = ""abz"", then move(x,y) should return ""acbz"".\n\t#If x = ""abc"" and y = ""abz"", then move(x,y) should return ""acbz"".\n\t#If x = ""abc"" and y', 'def cup_swap(start,swap):\n\t#For each element in ""swap"", if it contains ""pos"", call ""move"" on ""pos"" and the current element and store the result to ""pos"".\n\tfor i in range(len(swap)):\n\t\tif swap[i] in pos:\n\t\t\tmove(pos[swap[i]],start)\n\t\t\tpos[swap[i]] = start\n\t#Return the current element.', 'def cup_swap(start,swap):\n\t#Print out ""pos"".\n\t#Swap the two cups.\n\tcups[start],cups[swap] = cups[swap],cups[start]\n\t#Print out ""pos"".\n\t#Return the new position.\n\treturn start']"
95,"['Initialize a variable ""stack"" with an empty list, and ""num"" with {x} as a string.', 'For each chracter in ""num"", append the character to ""stack"".', 'Assign an empty string to a variable ""result"", and concatenate characters popped from the last element of ""stack"" to ""result"" until ""stack"" is empty.', 'Cast ""result"" as integer and print it out.']","[{'x': 123}, {'x': 123456789}, {'x': 100}, {'x': 0}, {'x': 1230}]","[321, 987654321, 1, 0, 321]",128.0,algorithm,Reverse digits,Reverse digits in a number with a stack.,96,def reverse_digits(x):,"['assert reverse_digits(123) == 321', 'assert reverse_digits(123456789) == 987654321', 'assert reverse_digits(100) == 1', 'assert reverse_digits(0) == 0', 'assert reverse_digits(1230) == 321']","['def reverse_digits(x):\n\t#Initialize a variable ""stack"" with an empty list, and ""num"" with {x} as a string.\n\tstack = []\n\tnum = str(x)\n\t#Iterate through the string ""num"" and add each character to the stack.\n\tfor i in num:\n\t\tstack.append(i)\n\t#Iterate through the stack and reverse each character.\n\tfor i in range(len(stack)):\n\t\tstack[i] = int(stack[i])\n\t\tstack[i] = stack[i] * 10\n\t#Join the stack back into a string.', 'def reverse_digits(x):\n\t#For each chracter in ""num"", append the character to ""stack"".\n\t#If the stack is empty, return the number.\n\t#If the stack is not empty, pop the top element from the stack and append it to ""num"".\n\t#Repeat the process until the stack is empty.\n\t#Return the number.\n\tstack = []\n\tnum = """"\n\twhile x:\n\t\tstack.append(x % 10)\n\t\tx = x // 10\n\twhile stack:\n\t\tnum = str(stack.pop()) + num', 'def reverse_digits(x):\n\t#Assign an empty string to a variable ""result"", and concatenate characters popped from the last element of ""stack"" to ""result"" until ""stack"" is empty.\n\tresult = """"\n\twhile len(stack) > 0:\n\t\tresult = result + stack.pop()\n\t#Return the result.', 'def reverse_digits(x):\n\t#Cast ""result"" as integer and print it out.\n\tresult = int(str(x)[::-1])']"
96,"['Assign {x} to a variable ""arrows"", then concatenate all the strings in ""arrows"" and store the result to ""joined_arrow"".', 'Count the numbers of left-facing arrow and right-facing arrow and store the results to ""left"" and ""right"", respectively.', 'If ""right"" is larger than ""left"", print out the string that consists of (right - left) right-facing arrows.', 'Otherwise, print out the string that consists of (left - right) left-facing arrows.']","[{'x': ['<<', '>>>']}, {'x': ['<<<', '>>']}, {'x': ['<<', '>>', '<<', '>>>', '>>>']}, {'x': ['<<', '>>']}, {'x': ['<<<<<<<<<<<<', '>']}]","['>', '<', '>>>>', '', '<<<<<<<<<<<']",128.0,algorithm,Calculate arrows,Calculate arrowheads left and right.,97,def calculate_arrows(x):,"[""assert calculate_arrows(['<<', '>>>']) == '>'"", ""assert calculate_arrows(['<<<', '>>']) == '<'"", ""assert calculate_arrows(['<<', '>>', '<<', '>>>', '>>>']) == '>>>>'"", ""assert calculate_arrows(['<<', '>>']) == ''"", ""assert calculate_arrows(['<<<<<<<<<<<<', '>']) == '<<<<<<<<<<<'""]","['def calculate_arrows(x):\n\t#Assign {x} to a variable ""arrows"", then concatenate all the strings in ""arrows"" and store the result to ""joined_arrow"".\n\tarrows = x.split("" "")\n\tjoined_arrow = """"\n\tfor i in arrows:\n\t\tjoined_arrow += i + "" -> ""', 'def calculate_arrows(x):\n\t#Count the numbers of left-facing arrow and right-facing arrow and store the results to ""left"" and ""right"", respectively.\n\tleft = 0\n\tright = 0\n\tfor i in range(len(x)):\n\t\tif x[i] == \'L\':\n\t\t\tleft += 1\n\t\telif x[i] == \'R\':\n\t\t\tright += 1', 'def calculate_arrows(x):\n\t#If ""right"" is larger than ""left"", print out the string that consists of (right - left) right-facing arrows.\n\tif x > 0:\n\t#If ""left"" is larger than ""right"", print out the string that consists of (left - right) left-facing arrows.\n\telif x < 0:\n\t#If ""left"" and ""right"" are equal, print out the string that consists of 1 arrow.\n\telse:', 'def calculate_arrows(x):\n\t#Otherwise, print out the string that consists of (left - right) left-facing arrows.\n\tif x == 0:\n\t\treturn "" ""\n\telif x > 0:\n\t\treturn "" -> ""\n\telse:\n\t\treturn "" <- ""']"
97,"['Initialize an array ""array"" with {x}.', 'Calculate the difference of maximum and minimum values in ""array"" and store the value to ""diff"".', 'Check if ""diff"" is included in ""array"" and store the boolean value to ""result"".', 'Print out ""result""']","[{'x': [1, 2, 3, 4, 5, 6, 8]}, {'x': [1, 7, 8]}, {'x': [10]}, {'x': [0, 1]}, {'x': [1000, 2, 3, 4, 5, 6, 1000000]}]","[False, True, False, True, False]",128.0,algorithm,Check interval num ,Check if the interval (max-min) is included in a list.,98,def check_interval_num_(x):,"['assert check_interval_num_([1, 2, 3, 4, 5, 6, 8]) == False', 'assert check_interval_num_([1, 7, 8]) == True', 'assert check_interval_num_([10]) == False', 'assert check_interval_num_([0, 1]) == True', 'assert check_interval_num_([1000, 2, 3, 4, 5, 6, 1000000]) == False']","['def check_interval_num_(x):\n\t#Initialize an array ""array"" with {x}.\n\tarray = [x]\n\t#Iterate over the array.\n\tfor i in range(len(array)):\n\t\t#If the current element is not the last element.\n\t\tif i!= len(array) - 1:\n\t\t\t#Add the current element to the array.\n\t\t\tarray.append(array[i] + array[i + 1])\n\t#Return the array.', 'def check_interval_num_(x):\n\t#Calculate the difference of maximum and minimum values in ""array"" and store the value to ""diff"".\n\tdiff = max(x) - min(x)\n\t#If the difference is less than 1, then the interval is not continuous.\n\tif diff < 1:\n\telse:', 'def check_interval_num_(x):\n\t#Check if ""diff"" is included in ""array"" and store the boolean value to ""result"".\n\tresult = False\n\tif x in array:\n\t\tresult = True', 'def check_interval_num_(x):\n\t#Print out ""result""\n\t#Check if the number is a number\n\tif type(x) == int or type(x) == float:\n\t\treturn True\n\telse:\n\t\treturn False']"
98,"['Initialize a variable ""original"" with ""{x}""', 'Import OrderedDict from collections module, then initalize a variable ""dic"" with an OrderedDict with letters in ""original"" as keys and 0 as the value for each key.', 'Iterating over each character in ""original"", increment the value in ""dic"" whose key is the character.', 'Initialize an empty string to a variable ""result"", then iterate over items in ""dic"" and append the key and the value as strings to ""result"".', 'Print out ""result"".']","[{'x': 'aabbddcc'}, {'x': 'abc'}, {'x': 'zzzzzyyyyyxxxxxa'}, {'x': 'aaa'}, {'x': ''}]","['a2b2d2c2', 'a1b1c1', 'z5y5x5a1', 'a3', '']",128.0,string,Length encoding,Encode a string by converting repeated chars with counts.,99,def length_encoding(x):,"[""assert length_encoding('aabbddcc') == 'a2b2d2c2'"", ""assert length_encoding('abc') == 'a1b1c1'"", ""assert length_encoding('zzzzzyyyyyxxxxxa') == 'z5y5x5a1'"", ""assert length_encoding('aaa') == 'a3'"", ""assert length_encoding('') == ''""]","['def length_encoding(x):\n\t#Initialize a variable ""original"" with ""{x}""\n\toriginal = x\n\t#Initialize a variable ""encoded"" with ""{x}""\n\tencoded = """"\n\t#Loop through each character in the original string\n\tfor i in range(len(original)):\n\t\t#If the character is a letter\n\t\tif original[i].isalpha():\n\t\t\t#If the character is a capital letter\n\t\t\tif original[i].isupper():\n\t\t\t\t#Append the character to the encoded string\n\t\t\t\tencoded += chr(ord(original[i]) + 65)\n\t\t\t#If the character is a lower case letter\n\t\t\telse:', 'def length_encoding(x):\n\t#Import OrderedDict from collections module, then initalize a variable ""dic"" with an OrderedDict with letters in ""original"" as keys and 0 as the value for each key.\n\tdic = collections.OrderedDict()\n\t#Iterate through the string ""x"" and add each letter to the dictionary ""dic"" if it is not already in the dictionary.\n\tfor i in x:\n\t\tif i not in dic:\n\t\t\tdic[i] = 0\n\t\tdic[i] += 1\n\t#Return the dictionary ""dic"" with the letters in ""original"" as keys and their respective counts as values.', 'def length_encoding(x):\n\t#Iterating over each character in ""original"", increment the value in ""dic"" whose key is the character.\n\t#If the key is not in ""dic"", then it is added to ""dic"" with the value 1.\n\t#Then, the value of ""dic"" is the length of the string.\n\t#The length of the string is the number of characters in ""original"".\n\t#The length of the string is the length of the dictionary.\n\t#The length of the dictionary is the number of characters in ""original"".\n\t#The length of the dictionary is the length of the string.\n\t#The length of the string is the length of the dictionary.\n\t#The length', 'def length_encoding(x):\n\t#Initialize an empty string to a variable ""result"", then iterate over items in ""dic"" and append the key and the value as strings to ""result"".\n\tresult = """"\n\tfor key, value in dic.items():\n\t\t#If the key is equal to the value, then append the key and the value to ""result"".\n\t\tif key == value:\n\t\t\tresult += key\n\t#Return the result.', 'def length_encoding(x):\n\t#Print out ""result"".\n\tresult = """"\n\t#For each character in the string.\n\tfor i in range(len(x)):\n\t\t#If the character is a space.\n\t\tif x[i] == "" "":\n\t\t\t#Add a space to the result.\n\t\t\tresult += "" ""\n\t\t#If the character is a number.\n\t\telif x[i].isdigit():\n\t\t\t#Add the character to the result.\n\t\t\tresult += x[i]\n\t\t#If the character is a letter.\n\t\telse:\n\t\t\t#Add the character to the result.\n\t\t\tresult += chr']"
