,prompts,inputs,outputs,max_gen_length,category,name,description,id,signature,test_list,gen_code
94,"['Define a variable ""pos"" with ""{start}"", ""swap"" with {swap}.', 'Write a function ""move"" that takes two strings x and y as input, and replace any appearance of x in y with an empty string, then return y.', 'For each element in ""swap"", if it contains ""pos"", call ""move"" on ""pos"" and the current element and store the result to ""pos"".', 'Print out ""pos"".']","[{'start': 'A', 'swap': ['AB', 'BC', 'CA', 'BC', 'AC']}, {'start': 'B', 'swap': ['AC', 'CA']}, {'start': 'C', 'swap': ['AB', 'BC', 'CA', 'BC', 'AC', 'AB', 'CA', 'BC', 'AC', 'BA']}, {'start': 'C', 'swap': ['AB', 'AC']}, {'start': 'A', 'swap': []}]","['C', 'B', 'B', 'A', 'A']",128.0,algorithm,Cup swap,"Name the location of a ""ball"" after cup swapping.",95,"def cup_swap(start,swap):","[""assert cup_swap('A',['AB', 'BC', 'CA', 'BC', 'AC']) == 'C'"", ""assert cup_swap('B',['AC', 'CA']) == 'B'"", ""assert cup_swap('C',['AB', 'BC', 'CA', 'BC', 'AC', 'AB', 'CA', 'BC', 'AC', 'BA']) == 'B'"", ""assert cup_swap('C',['AB', 'AC']) == 'A'"", ""assert cup_swap('A',[]) == 'A'""]","['#Define a variable ""pos"" with ""{start}"", ""swap"" with {swap}.\npos = ""{start}""\n\nwhile True:\n    #If the position is ""{start}"", print ""Hello, World!"".\n    if pos == ""{start}"":\n        print(""Hello, World!"")\n        #If the position is ""{swap}"", swap the two variables.\n        pos = ""{swap}""\n    #Else, print ""Hello, {pos}!"".\n    else:\n        print(""Hello, {pos}!"".format(pos=pos))\n    #Wait for 1 second.\n    time.sleep(1)\n', '#Write a function ""move"" that takes two strings x and y as input, and replace any appearance of x in y with an empty string, then return y.\n\ndef move(x, y):\n    return y.replace(x, """")\n\nprint(move(""a"", ""b""))\nprint(move(""a"", ""a""))\nprint(move(""a"", ""aa""))\nprint(move(""a"", ""aaa""))\nprint(move(""a"", ""aaaa""))\nprint(move(""a"", ""aaaaa""))\nprint(move(""a"", ""aaaaaa""))\nprint(move(""a"", ""aaaaaaa""))\nprint(move(""a"", ""aaaaaaaa""))\nprint(move(""a"", ""aaaaaaaaa""))\nprint(', '#For each element in ""swap"", if it contains ""pos"", call ""move"" on ""pos"" and the current element and store the result to ""pos"".\n\ndef swap(arr, pos):\n    if pos == len(arr) - 1:\n        return arr\n    else:\n        arr[pos], arr[pos + 1] = arr[pos + 1], arr[pos]\n        return swap(arr, pos + 1)\n\ndef move(arr, pos):\n    if pos == len(arr) - 1:\n        return arr\n    else:\n        arr[pos], arr[pos + 1] = arr[pos + 1], arr[pos]\n        return move(arr, pos + 1)\n\ndef main', '#Print out ""pos"".\nprint(pos)\n\nprint(""The length of the list is: "", len(pos))\n\nprint(""The first element of the list is: "", pos[0])\n\nprint(""The last element of the list is: "", pos[-1])\n\nprint(""The middle element of the list is: "", pos[len(pos)//2])\n\nprint(""The middle element of the list is: "", pos[len(pos)//2+1])\n\nprint(""The middle element of the list is: "", pos[len(pos)//2-1])\n\nprint(""The middle']"
95,"['Initialize a variable ""stack"" with an empty list, and ""num"" with {x} as a string.', 'For each chracter in ""num"", append the character to ""stack"".', 'Assign an empty string to a variable ""result"", and concatenate characters popped from the last element of ""stack"" to ""result"" until ""stack"" is empty.', 'Cast ""result"" as integer and print it out.']","[{'x': 123}, {'x': 123456789}, {'x': 100}, {'x': 0}, {'x': 1230}]","[321, 987654321, 1, 0, 321]",128.0,algorithm,Reverse digits,Reverse digits in a number with a stack.,96,def reverse_digits(x):,"['assert reverse_digits(123) == 321', 'assert reverse_digits(123456789) == 987654321', 'assert reverse_digits(100) == 1', 'assert reverse_digits(0) == 0', 'assert reverse_digits(1230) == 321']","['#Initialize a variable ""stack"" with an empty list, and ""num"" with {x} as a string.\nstack = []\nnum = """"\n\nwhile True:\n    #Get the next character from the input.\n    c = input()\n\n    #If the character is a number, add it to the ""num"" variable.\n    if c.isdigit():\n        num += c\n    #If the character is a ""+"" or ""-"", pop two elements from the stack, and add them to the ""num"" variable.\n    elif c == ""+"" or c == ""-"":\n        num1 = stack.pop()\n        num2 = stack.pop()\n        if c == ""+"":\n            num = str(int(num1) + int(', '#For each chracter in ""num"", append the character to ""stack"".\n\tfor i in range(0, len(num)):\n\t\tstack.append(num[i])\n\treturn stack\n\ndef reverse_complement(seq):\n\tcomplement = {\'A\':\'T\', \'C\':\'G\', \'G\':\'C\', \'T\':\'A\'}\n\treturn \'\'.join([complement[base] for base in seq[::-1]])\n\ndef reverse_complement_seq(seq):\n\treturn reverse_complement(seq)\n\ndef reverse_complement_seq_list(seq_list):\n\treturn [reverse_complement_seq(seq) for seq in seq', '#Assign an empty string to a variable ""result"", and concatenate characters popped from the last element of ""stack"" to ""result"" until ""stack"" is empty.\n\ndef pop_and_print_stack(stack):\n    result = """"\n    while stack:\n        result += stack.pop()\n    print(result)\n\npop_and_print_stack(stack)\n\n\'\'\'\nOutput:\n\nEnter the number of elements in the stack: 5\nEnter the elements of the stack: 1 2 3 4 5\nEnter the elements of the stack: 6 7 8 9 10\nEnter the elements of the stack: 11 12 13 14 15\nEnter the elements', '#Cast ""result"" as integer and print it out.\nprint(result)\n']"
96,"['Assign {x} to a variable ""arrows"", then concatenate all the strings in ""arrows"" and store the result to ""joined_arrow"".', 'Count the numbers of left-facing arrow and right-facing arrow and store the results to ""left"" and ""right"", respectively.', 'If ""right"" is larger than ""left"", print out the string that consists of (right - left) right-facing arrows.', 'Otherwise, print out the string that consists of (left - right) left-facing arrows.']","[{'x': ['<<', '>>>']}, {'x': ['<<<', '>>']}, {'x': ['<<', '>>', '<<', '>>>', '>>>']}, {'x': ['<<', '>>']}, {'x': ['<<<<<<<<<<<<', '>']}]","['>', '<', '>>>>', '', '<<<<<<<<<<<']",128.0,algorithm,Calculate arrows,Calculate arrowheads left and right.,97,def calculate_arrows(x):,"[""assert calculate_arrows(['<<', '>>>']) == '>'"", ""assert calculate_arrows(['<<<', '>>']) == '<'"", ""assert calculate_arrows(['<<', '>>', '<<', '>>>', '>>>']) == '>>>>'"", ""assert calculate_arrows(['<<', '>>']) == ''"", ""assert calculate_arrows(['<<<<<<<<<<<<', '>']) == '<<<<<<<<<<<'""]","['#Assign {x} to a variable ""arrows"", then concatenate all the strings in ""arrows"" and store the result to ""joined_arrow"".\njoined_arrow = "" "".join(arrows)\n\nprint(joined_arrow)\n\nprint(type(joined_arrow))\n\nprint(joined_arrow.count("" ""))\n\nprint(type(joined_arrow.count("" "")))\n\nprint(joined_arrow.count("" ""))\n\nprint(type(joined_arrow.count("" "")))\n\nprint(joined_arrow.count("" ""))\n\nprint(type(joined_arrow.count("" "")))\n\nprint(joined_arrow.count("" ""))\n\nprint(type(joined_arrow.count("" ""', '#Count the numbers of left-facing arrow and right-facing arrow and store the results to ""left"" and ""right"", respectively.\n\ndef count_arrow(arr):\n    left = 0\n    right = 0\n    for i in range(len(arr)):\n        if arr[i] == \'L\':\n            left += 1\n        elif arr[i] == \'R\':\n            right += 1\n    return left, right\n\nprint(count_arrow(arr))\n\n##Task 2:\n\n##Write a function that takes a string as input and returns the string reversed.\n\ndef reverse_string(str):\n    return str[::-1]\n\nprint(reverse_string(str))\n\n##Task', '#If ""right"" is larger than ""left"", print out the string that consists of (right - left) right-facing arrows.\n\ndef print_right_facing_arrows(left, right):\n    if right > left:\n        print(right - left)\n\nprint_right_facing_arrows(1, 2)\nprint_right_facing_arrows(1, 3)\nprint_right_facing_arrows(2, 3)\nprint_right_facing_arrows(3, 4)\nprint_right_facing_arrows(4, 5)\nprint_right_facing_arrows(5, 6)\nprint_right_facing_arrows(6, 7)', '#Otherwise, print out the string that consists of (left - right) left-facing arrows.\n\ndef print_left_facing_arrows(n):\n    if n == 1:\n        print(""1"")\n    else:\n        print(str(n) + "" "" + str(n - 1) + "" "" + str(n - 2) + "" "" + str(n - 3) + "" "" + str(n - 4))\n\nprint_left_facing_arrows(1)\nprint_left_facing_arrows(2)\nprint_left_facing_arrows(3)\nprint_left_facing_arrows(4)\nprint_left']"
97,"['Initialize an array ""array"" with {x}.', 'Calculate the difference of maximum and minimum values in ""array"" and store the value to ""diff"".', 'Check if ""diff"" is included in ""array"" and store the boolean value to ""result"".', 'Print out ""result""']","[{'x': [1, 2, 3, 4, 5, 6, 8]}, {'x': [1, 7, 8]}, {'x': [10]}, {'x': [0, 1]}, {'x': [1000, 2, 3, 4, 5, 6, 1000000]}]","[False, True, False, True, False]",128.0,algorithm,Check interval num ,Check if the interval (max-min) is included in a list.,98,def check_interval_num_(x):,"['assert check_interval_num_([1, 2, 3, 4, 5, 6, 8]) == False', 'assert check_interval_num_([1, 7, 8]) == True', 'assert check_interval_num_([10]) == False', 'assert check_interval_num_([0, 1]) == True', 'assert check_interval_num_([1000, 2, 3, 4, 5, 6, 1000000]) == False']","['#Initialize an array ""array"" with {x}.\narray = [x]\n\nfor i in range(1, n):\n    #Add the value of the array to the value of the current element.\n    array.append(array[i-1] + array[i])\n\nprint(array[n-1])\n', '#Calculate the difference of maximum and minimum values in ""array"" and store the value to ""diff"".\n\tdiff = max(array) - min(array)\n\treturn diff\n\ndef get_mean(array):\n\t\'\'\'\n\tThis function calculates the mean of the array.\n\t\'\'\'\n\tmean = sum(array) / len(array)\n\treturn mean\n\ndef get_median(array):\n\t\'\'\'\n\tThis function calculates the median of the array.\n\t\'\'\'\n\tarray.sort()\n\tif len(array) % 2 == 0:\n\t\treturn (array[len(array) // 2] + array[len(array) //', '#Check if ""diff"" is included in ""array"" and store the boolean value to ""result"".\n\tresult = False\n\tfor i in range(len(array)):\n\t\tif array[i] == ""diff"":\n\t\t\tresult = True\n\t\t\tbreak\n\treturn result\n\ndef check_for_diff_in_array(array):\n\tresult = False\n\tfor i in range(len(array)):\n\t\tif array[i] == ""diff"":\n\t\t\tresult = True\n\t\t\tbreak\n\treturn result\n\ndef check_for_diff_in_array_2(array):\n\tresult = False\n\tfor i in range(len(array)):', '#Print out ""result""\nprint(result)\n']"
98,"['Initialize a variable ""original"" with ""{x}""', 'Import OrderedDict from collections module, then initalize a variable ""dic"" with an OrderedDict with letters in ""original"" as keys and 0 as the value for each key.', 'Iterating over each character in ""original"", increment the value in ""dic"" whose key is the character.', 'Initialize an empty string to a variable ""result"", then iterate over items in ""dic"" and append the key and the value as strings to ""result"".', 'Print out ""result"".']","[{'x': 'aabbddcc'}, {'x': 'abc'}, {'x': 'zzzzzyyyyyxxxxxa'}, {'x': 'aaa'}, {'x': ''}]","['a2b2d2c2', 'a1b1c1', 'z5y5x5a1', 'a3', '']",128.0,string,Length encoding,Encode a string by converting repeated chars with counts.,99,def length_encoding(x):,"[""assert length_encoding('aabbddcc') == 'a2b2d2c2'"", ""assert length_encoding('abc') == 'a1b1c1'"", ""assert length_encoding('zzzzzyyyyyxxxxxa') == 'z5y5x5a1'"", ""assert length_encoding('aaa') == 'a3'"", ""assert length_encoding('') == ''""]","['#Initialize a variable ""original"" with ""{x}""\noriginal = ""{x}""\n\nprint(original)\n\nprint(original.format(x=10))\n\nprint(original.format(x=10, y=20))\n\nprint(original.format(x=10, y=20, z=30))\n\nprint(original.format(x=10, y=20, z=30, w=40))\n\nprint(original.format(x=10, y=20, z=30, w=40, x=50))', '#Import OrderedDict from collections module, then initalize a variable ""dic"" with an OrderedDict with letters in ""original"" as keys and 0 as the value for each key.\ndic = OrderedDict()\n\nfor i in range(len(original)):\n    dic[original[i]] = 0\n\nfor i in range(len(original)):\n    dic[original[i]] += 1\n\nprint(dic)\n\nprint(dic.items())\n\nprint(dic.keys())\n\nprint(dic.values())\n\nprint(dic.get(\'a\'))\n\nprint(dic.get(\'b\'))\n\nprint(dic.get(\'c\'))\n\nprint(dic.get(\'d\'))\n\nprint(dic.get(\'e\'))', '#Iterating over each character in ""original"", increment the value in ""dic"" whose key is the character.\nfor char in original:\n    if char in dic:\n        dic[char] += 1\n    else:\n        dic[char] = 1\n\nprint(dic)\n\nprint(dic.get(\'a\'))\nprint(dic.get(\'b\'))\nprint(dic.get(\'c\'))\nprint(dic.get(\'d\'))\nprint(dic.get(\'e\'))\nprint(dic.get(\'f\'))\nprint(dic.get(\'g\'))\nprint(dic.get(\'h\'))\nprint(dic.get(\'i\'))\nprint(dic.get(\'j\'))', '#Initialize an empty string to a variable ""result"", then iterate over items in ""dic"" and append the key and the value as strings to ""result"".\nresult = """"\nfor key, value in dic.items():\n    result += key + "" "" + value + ""\\n""\n\nprint(result)\n', '#Print out ""result"".\nprint(result)\n']"
99,"['Import re and define a regular expression that matches an email address.', 'Search for an email address in ""{x}"" and store the first match to a variable ""address"".', 'Remove the substring starting from the @ symbol from ""address"".', 'Replace non-alphabetical symbols with a whitespace in ""address"".', 'Print out ""address"".']","[{'x': 'abc@example.com.'}, {'x': 'a.b.c@example.com test.'}, {'x': 'a1b2c3.d4e_f6@example.com.'}, {'x': 'abc@example.com test. def@abc.def.'}, {'x': 'example@@example.com test, example_email@abc.io .'}]","['abc', 'a b c', 'a b c  d e f ', 'abc', 'example email']",128.0,string,Convert email,Use regex to match email addresses and remove special chars.,100,def convert_email(x):,"[""assert convert_email('abc@example.com.') == 'abc'"", ""assert convert_email('a.b.c@example.com test.') == 'a b c'"", ""assert convert_email('a1b2c3.d4e_f6@example.com.') == 'a b c  d e f '"", ""assert convert_email('abc@example.com test. def@abc.def.') == 'abc'"", ""assert convert_email('example@@example.com test, example_email@abc.io .') == 'example email'""]","['#Import re and define a regular expression that matches an email address.\nimport re\n\nemail_regex = re.compile(r""(^[a-zA-Z0-9_.+-]+@[a-zA-Z0-9-]+\\.[a-zA-Z0-9-.]+$)"")\n\ndef validate_email(email):\n    """"""\n    Function to validate an email address.\n    """"""\n    return email_regex.match(email)\n\ndef validate_password(password):\n    """"""\n    Function to validate a password.\n    """"""\n    return len(password) >= 8\n\ndef validate_username(username):\n    """"""\n    Function to validate a', '#Search for an email address in ""{x}"" and store the first match to a variable ""address"".\n\nimport re\n\nx = ""nnheo@example.com""\n\naddress = re.search(r""(\\w+@\\w+\\.com)"", x)\n\nprint(address.group(1))\n', '#Remove the substring starting from the @ symbol from ""address"".\ndef remove_substring(address):\n    return address[address.find(\'@\')+1:]\n\ndef get_address_from_file(file_name):\n    with open(file_name, \'r\') as f:\n        for line in f:\n            if line.startswith(\'address\'):\n                return remove_substring(line)\n\ndef get_address_from_file_with_default(file_name, default_address):\n    address = get_address_from_file(file_name)\n    if address == None:\n        return default_address\n    else:\n        return address', '#Replace non-alphabetical symbols with a whitespace in ""address"".\naddress = address.replace("" "", """")\n\nprint(address)\n\nprint(address.isalpha())\n\nprint(address.isalnum())\n\nprint(address.isdecimal())\n\nprint(address.isdigit())\n\nprint(address.islower())\n\nprint(address.isnumeric())\n\nprint(address.isspace())\n\nprint(address.istitle())\n\nprint(address.isupper())\n\nprint(address.islower())\n\nprint(address.isupper())\n\nprint(address.isalnum())\n\nprint(', '#Print out ""address"".\nprint(address)\n\nprint(""--------------------------------------------------"")\n\nprint(""Address: "", address)\n\nprint(""--------------------------------------------------"")\n\nprint(""Address: "", address)\n\nprint(""--------------------------------------------------"")\n\nprint(""Address: "", address)\n\nprint(""--------------------------------------------------"")\n\nprint(""Address: "", address)\n\nprint(""--------------------------------------------------"")\n\nprint(""Address: "", address)\n\nprint(""--------------------------------------------------"")\n\nprint(""Address: "", address)\n\nprint(""--------------------------------------------------"")\n\nprint(""Address: "", address)\n\nprint(""--------------------------------------------------"")\n\nprint(""']"
100,"['Assign the list of numbers ""{A}"" to a variable named ""my_numbers"".', 'Implement a function that returns the distinct elements of a list.', 'Compute the distinct elements of my_numbers and store as unique_list.', 'Print out the second largest element in unique_list. If the second largest does not exit, print out the maximum.']","[{'A': [1, 3, 2, 2]}, {'A': [1000, 1000, 1000]}, {'A': [0, 0.2, 0.4, -0.2]}, {'A': [3, 3, 3, 2, 2, 1]}, {'A': [0, 3, 1, 3, 2, 2, -0.2, 0.2]}]","[2, 1000, 0.2, 2, 2]",128.0,array,Second largest,Print out the second largest element in an array.,101,def second_largest(A):,"['assert second_largest([1, 3, 2, 2]) == 2', 'assert second_largest([1000, 1000, 1000]) == 1000', 'assert second_largest([0, 0.2, 0.4, -0.2]) == 0.2', 'assert second_largest([3, 3, 3, 2, 2, 1]) == 2', 'assert second_largest([0, 3, 1, 3, 2, 2, -0.2, 0.2]) == 2']","['#Assign the list of numbers ""{A}"" to a variable named ""my_numbers"".\nmy_numbers = [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]\n\nprint(my_numbers)\n\nprint(my_numbers[0])\n\nprint(my_numbers[1])\n\nprint(my_numbers[2])\n\nprint(my_numbers[3])\n\nprint(my_numbers[4])\n\nprint(my_numbers[5])\n\nprint(my_numbers[6])\n\nprint(my_numbers[7])\n\nprint(', '#Implement a function that returns the distinct elements of a list.\n\ndef distinct_elements(list):\n    return list(set(list))\n\nprint(distinct_elements([1, 2, 3, 4, 5, 6, 7, 8, 9, 10]))\n', '#Compute the distinct elements of my_numbers and store as unique_list.\nunique_list = list(set(my_numbers))\n\nprint(unique_list)\n\nprint(len(unique_list))\n\nprint(unique_list[0])\n\nprint(unique_list[1])\n\nprint(unique_list[2])\n\nprint(unique_list[3])\n\nprint(unique_list[4])\n\nprint(unique_list[5])\n\nprint(unique_list[6])\n\nprint(unique_list[7])\n\nprint(unique_list[8])\n\nprint(unique_list', '#Print out the second largest element in unique_list. If the second largest does not exit, print out the maximum.\n\ndef second_largest(unique_list):\n    if len(unique_list) == 0:\n        return 0\n    else:\n        second_largest = unique_list[0]\n        for i in range(1, len(unique_list)):\n            if unique_list[i] > second_largest:\n                second_largest = unique_list[i]\n        return second_largest\n\nprint(second_largest([1, 2, 3, 4, 5, 6, 7, 8, 9, 10]))\nprint(second_largest']"
101,"['Assign the list of numbers ""{A}"" to a variable named ""my_numbers"".', 'Implement a function that returns the prefix sum of a list as an array.', 'Compute the prefix sum of my_numbers and store as prefix_sum_list.', 'Print out the largest element in prefix_sum_list. ']","[{'A': [1, 3, 2, 2]}, {'A': [3, -3, -3]}, {'A': [0, 0.2, 0.4, -0.2]}, {'A': [3, 3, 3, -2, 2, 1]}, {'A': [-0.2, 5, -0.2]}]","[8, 3, 0.6, 10, 4.8]",128.0,array,Largest prefix sum,Return the largest prefix sum in an array.,102,def largest_prefix_sum(A):,"['assert largest_prefix_sum([1, 3, 2, 2]) == 8', 'assert largest_prefix_sum([3, -3, -3]) == 3', 'assert largest_prefix_sum([0, 0.2, 0.4, -0.2]) == 0.6', 'assert largest_prefix_sum([3, 3, 3, -2, 2, 1]) == 10', 'assert largest_prefix_sum([-0.2, 5, -0.2]) == 4.8']","['#Assign the list of numbers ""{A}"" to a variable named ""my_numbers"".\nmy_numbers = [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]\n\nprint(my_numbers)\n\nprint(my_numbers[0])\n\nprint(my_numbers[1])\n\nprint(my_numbers[2])\n\nprint(my_numbers[3])\n\nprint(my_numbers[4])\n\nprint(my_numbers[5])\n\nprint(my_numbers[6])\n\nprint(my_numbers[7])\n\nprint(', '#Implement a function that returns the prefix sum of a list as an array.\n\ndef prefix_sum(arr):\n    # Write your code here\n    prefix_sum = [0] * len(arr)\n    prefix_sum[0] = arr[0]\n    for i in range(1, len(arr)):\n        prefix_sum[i] = prefix_sum[i-1] + arr[i]\n    return prefix_sum\n\nprint(prefix_sum([1, 2, 3, 4, 5]))\n', '#Compute the prefix sum of my_numbers and store as prefix_sum_list.\nprefix_sum_list = []\nfor i in my_numbers:\n    prefix_sum_list.append(prefix_sum(i))\n\nprint(prefix_sum_list)\n\nprint(prefix_sum_list[0])\n\nprint(prefix_sum_list[1])\n\nprint(prefix_sum_list[2])\n\nprint(prefix_sum_list[3])\n\nprint(prefix_sum_list[4])\n\nprint(prefix_sum_list[5])\n\nprint(prefix_sum_list[6])\n\nprint', '#Print out the largest element in prefix_sum_list. \nprint(max(prefix_sum_list))\n']"
102,"['Assign the list of numbers ""{A}"" to a variable named ""my_numbers"".', 'Count the distances from each element in my_number to 0. .', 'Find the closest number to 0 in my_number and store as closest_number.', 'Print out the distance from closest_number to 0. ']","[{'A': [1, 3, 2, 2]}, {'A': [3, -3, -3]}, {'A': [0, 0.2, 0.4, -0.2]}, {'A': [3, 3, 3, -2, 2, 1]}, {'A': [-0.2, 5, -0.2]}]","[1, 3, 0, 1, 0.2]",128.0,array,Closest element to zero,Find the element which is the cloest to 0 and print the distance.,103,def closest_element_to_zero(A):,"['assert closest_element_to_zero([1, 3, 2, 2]) == 1', 'assert closest_element_to_zero([3, -3, -3]) == 3', 'assert closest_element_to_zero([0, 0.2, 0.4, -0.2]) == 0', 'assert closest_element_to_zero([3, 3, 3, -2, 2, 1]) == 1', 'assert closest_element_to_zero([-0.2, 5, -0.2]) == 0.2']","['#Assign the list of numbers ""{A}"" to a variable named ""my_numbers"".\nmy_numbers = [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]\n\nprint(my_numbers)\n\nprint(my_numbers[0])\n\nprint(my_numbers[1])\n\nprint(my_numbers[2])\n\nprint(my_numbers[3])\n\nprint(my_numbers[4])\n\nprint(my_numbers[5])\n\nprint(my_numbers[6])\n\nprint(my_numbers[7])\n\nprint(', '#Count the distances from each element in my_number to 0...\n\ndef count_distances(my_number):\n    distances = []\n    for i in range(len(my_number)):\n        distances.append(abs(my_number[i] - 0))\n    return distances\n\nprint(count_distances(my_number))\n\nprint(my_number)\n\nprint(my_number[0])\n\nprint(my_number[1])\n\nprint(my_number[2])\n\nprint(my_number[3])\n\nprint(my_number[4])\n\nprint(my_number[5])', '#Find the closest number to 0 in my_number and store as closest_number.\nclosest_number = 0\nfor i in range(1, 1000000):\n    if abs(my_number - i) < abs(my_number - closest_number):\n        closest_number = i\n\nprint(closest_number)\n', ""#Print out the distance from closest_number to 0. \nprint(closest_number)\n\n'''\nSample Output:\n\nEnter a number: 10\nThe closest number is 10.\n'''\n""]"
103,"['Assign the string ""{A}"" to a variable named ""my_string"".', 'Implement a function that checks whether a string only contains unique characters.', 'Find the longest substring of my_string that contains only unique characters and store as result_substring.', 'Print out the length of result_substring.']","[{'A': 'acc'}, {'A': 'accccccccccccccccccccc'}, {'A': 'abcdef'}, {'A': 'acdeffce'}, {'A': 'aaaaaaaaaaaaa'}]","[2, 2, 6, 5, 1]",128.0,string,Consecutive unique char,Find the max length contiguous subarray with unique characters.,104,def consecutive_unique_char(A):,"[""assert consecutive_unique_char('acc') == 2"", ""assert consecutive_unique_char('accccccccccccccccccccc') == 2"", ""assert consecutive_unique_char('abcdef') == 6"", ""assert consecutive_unique_char('acdeffce') == 5"", ""assert consecutive_unique_char('aaaaaaaaaaaaa') == 1""]","['#Assign the string ""{A}"" to a variable named ""my_string"".\nmy_string = ""A""\n\nprint(my_string)\n\nmy_string = ""B""\n\nprint(my_string)\n\nmy_string = ""C""\n\nprint(my_string)\n\nmy_string = ""D""\n\nprint(my_string)\n\nmy_string = ""E""\n\nprint(my_string)\n\nmy_string = ""F""\n\nprint(my_string)\n\nmy_string = ""G""\n\nprint(my_string)\n\nmy_string = ""H""', '#Implement a function that checks whether a string only contains unique characters.\n\ndef unique_characters(string):\n    # Your code here\n    return len(set(string)) == len(string)\n\nprint(unique_characters(""abc""))\nprint(unique_characters(""abcde""))\nprint(unique_characters(""abcde""))\nprint(unique_characters(""abcde""))\nprint(unique_characters(""abcde""))\nprint(unique_characters(""abcde""))\nprint(unique_characters(""abcde""))\nprint(unique_characters(""abcde""))\nprint(unique_characters(""abcde""))\nprint(unique_characters(""abcde""))', '#Find the longest substring of my_string that contains only unique characters and store as result_substring.\n\nmy_string = ""abcde""\nresult_substring = """"\n\nfor i in range(len(my_string)):\n    for j in range(i+1, len(my_string)):\n        if my_string[i] == my_string[j]:\n            result_substring += my_string[i]\n\nprint(result_substring)\n\n\'\'\'\nSample Output:\n\nabcde\n\'\'\'\n', '#Print out the length of result_substring.\nprint(len(result_substring))\n\nprint(""The result is: "" + result_substring)\n']"
104,"['Assign a string ""{A}"" to a variable named ""my_string"".', 'Find the repeated characters in the my_string.', 'Count the frequency of these repeated characters.', 'Print out the length of most frequent character.']","[{'A': 'abadb'}, {'A': 'aaaaaaaa'}, {'A': 'caaaaaaaaaaaa'}, {'A': 'cccccaaaaa'}, {'A': 'abcde'}]","[2, 8, 12, 5, 0]",128.0,string,Highest frequency char,Obtain the frequency of the most frequent character.,105,def highest_frequency_char(A):,"[""assert highest_frequency_char('abadb') == 2"", ""assert highest_frequency_char('aaaaaaaa') == 8"", ""assert highest_frequency_char('caaaaaaaaaaaa') == 12"", ""assert highest_frequency_char('cccccaaaaa') == 5"", ""assert highest_frequency_char('abcde') == 0""]","['#Assign a string ""{A}"" to a variable named ""my_string"".\nmy_string = ""A""\n\nprint(my_string)\n\nmy_string = ""B""\n\nprint(my_string)\n\nmy_string = ""C""\n\nprint(my_string)\n\nmy_string = ""D""\n\nprint(my_string)\n\nmy_string = ""E""\n\nprint(my_string)\n\nmy_string = ""F""\n\nprint(my_string)\n\nmy_string = ""G""\n\nprint(my_string)\n\nmy_string = ""H""', '#Find the repeated characters in the my_string.\n\nmy_string = ""This is a test string""\n\nrepeated_chars = []\n\nfor char in my_string:\n    if char in repeated_chars:\n        repeated_chars.append(char)\n    else:\n        repeated_chars.append(char)\n\nprint(repeated_chars)\n\nprint(len(repeated_chars))\n\nprint(repeated_chars.count(\'t\'))\n\nprint(repeated_chars.count(\'t\'))\n\nprint(repeated_chars.count(\'t\'))\n\nprint(repeated_chars.count(\'t\'))\n\nprint(', '#Count the frequency of these repeated characters.\n\ndef count_repeated_chars(string):\n    count = {}\n    for char in string:\n        if char in count:\n            count[char] += 1\n        else:\n            count[char] = 1\n    return count\n\nprint(count_repeated_chars(""abcabcabc""))\n\ndef count_repeated_chars_2(string):\n    count = {}\n    for char in string:\n        if char in count:\n            count[char] += 1\n        else:\n            count[char] = 1\n    return count\n\nprint(count_repeated_chars_2(""abcabc', '#Print out the length of most frequent character.\nprint(max(char_freq.items(), key=operator.itemgetter(1))[0])\n']"
