,prompts,inputs,outputs,max_gen_length,category,name,description,id,signature,test_list,gen_code
95,"['Initialize a variable ""stack"" with an empty list, and ""num"" with {x} as a string.', 'For each chracter in ""num"", append the character to ""stack"".', 'Assign an empty string to a variable ""result"", and concatenate characters popped from the last element of ""stack"" to ""result"" until ""stack"" is empty.', 'Cast ""result"" as integer and print it out.']","[{'x': 123}, {'x': 123456789}, {'x': 100}, {'x': 0}, {'x': 1230}]","[321, 987654321, 1, 0, 321]",128.0,algorithm,Reverse digits,Reverse digits in a number with a stack.,96,def reverse_digits(x):,"['assert reverse_digits(123) == 321', 'assert reverse_digits(123456789) == 987654321', 'assert reverse_digits(100) == 1', 'assert reverse_digits(0) == 0', 'assert reverse_digits(1230) == 321']","['#Initialize a variable ""stack"" with an empty list, and ""num"" with {x} as a string.\nstack = []\nnum = """"\n\n#Loop through the string ""s"" and add each character to the stack.\nfor x in s:\n    stack.append(x)\n\n#Loop through the stack and print the top element of the stack.\nfor x in stack:\n    print(x)\n\n#Loop through the stack and print the top element of the stack.\nfor x in stack:\n    print(x)\n\n#Loop through the stack and print the top element of the stack.\nfor x in stack:\n    print(x)\n\n#Loop through the stack and', '#For each chracter in ""num"", append the character to ""stack"".\n#If the stack is empty, append the character to ""stack"" and set ""stack"" to an empty list.\n#If the stack is not empty, append the character to the top of the stack and set the stack to the new list.\n#Return the stack.\n#\n#Example 1:\n#\n#Input: num = ""123456789""\n#Output: [""1"",""2"",""3"",""4"",""5"",""6"",""7"",""8"",""9""]\n#Explanation:\n#The characters in the string are ""1234567', '#Assign an empty string to a variable ""result"", and concatenate characters popped from the last element of ""stack"" to ""result"" until ""stack"" is empty.\n#Repeat this process until ""stack"" is empty.\n#Return the result.\n\ndef reverse_string(stack):\n    result = """"\n    while stack:\n        result += stack.pop()\n    return result\n\n#Given a string, return a new string where the first and last characters have been exchanged.\n#For example, if the input string is ""Hello"", return ""olleH"".\n\ndef swap_string(string):\n    return string[1:-1] + string[0] + string[-1]\n\n#Given a string, return a new string where the first and', '#Cast ""result"" as integer and print it out.\nprint(result)\n']"
96,"['Assign {x} to a variable ""arrows"", then concatenate all the strings in ""arrows"" and store the result to ""joined_arrow"".', 'Count the numbers of left-facing arrow and right-facing arrow and store the results to ""left"" and ""right"", respectively.', 'If ""right"" is larger than ""left"", print out the string that consists of (right - left) right-facing arrows.', 'Otherwise, print out the string that consists of (left - right) left-facing arrows.']","[{'x': ['<<', '>>>']}, {'x': ['<<<', '>>']}, {'x': ['<<', '>>', '<<', '>>>', '>>>']}, {'x': ['<<', '>>']}, {'x': ['<<<<<<<<<<<<', '>']}]","['>', '<', '>>>>', '', '<<<<<<<<<<<']",128.0,algorithm,Calculate arrows,Calculate arrowheads left and right.,97,def calculate_arrows(x):,"[""assert calculate_arrows(['<<', '>>>']) == '>'"", ""assert calculate_arrows(['<<<', '>>']) == '<'"", ""assert calculate_arrows(['<<', '>>', '<<', '>>>', '>>>']) == '>>>>'"", ""assert calculate_arrows(['<<', '>>']) == ''"", ""assert calculate_arrows(['<<<<<<<<<<<<', '>']) == '<<<<<<<<<<<'""]","['#Assign {x} to a variable ""arrows"", then concatenate all the strings in ""arrows"" and store the result to ""joined_arrow"".\njoined_arrow = "" "".join(arrows)\n\n#Print the result of ""joined_arrow"" to the screen.\nprint(joined_arrow)\n\n#Create a variable ""joined_arrow"" and assign it the result of ""joined_arrow"" to a variable ""joined_arrow_2"".\njoined_arrow_2 = joined_arrow\n\n#Print the result of ""joined_arrow_2"" to the screen.\nprint(joined_arrow_2)\n\n#Create a variable ""joined_arrow"" and assign it the result of ""joined_arrow"" to a variable', '#Count the numbers of left-facing arrow and right-facing arrow and store the results to ""left"" and ""right"", respectively.\n\n#Note:\n#You may assume that you have an infinite number of rows of arrow-like shape and that you are given the number of rows of arrow-like shape.\n\n#Example 1:\n\n#Input: [[1,2,1],[3,2,1],[1,3,1],[2,4,1]]\n#Output: [""left"",""right"",""left"",""right""]\n#Explanation:\n#The first row is [1,2,1], the second row is [3,2,1], and the third row is [1,3,1],', '#If ""right"" is larger than ""left"", print out the string that consists of (right - left) right-facing arrows.\n#If ""left"" is larger than ""right"", print out the string that consists of (left - right) left-facing arrows.\n#If ""left"" and ""right"" are the same, print out the string that consists of 1 left-facing and 1 right-facing arrow.\n#Input Format\n#The first line contains an integer T denoting the number of test cases. Then T test cases follow. Each test case contains two lines. The first line contains an integer N denoting the number of nodes in the graph. The second line contains N space-separated integers denoting the values of', '#Otherwise, print out the string that consists of (left - right) left-facing arrows.\n\ndef print_left_facing_arrows(n):\n    if n == 1:\n        print(""1"")\n    else:\n        print(str(n) + "" "" + str(n - 1) + "" "" + str(n - 2) + "" "" + str(n - 3) + "" "" + str(n - 4))\n\nprint_left_facing_arrows(1)\nprint_left_facing_arrows(2)\nprint_left_facing_arrows(3)\nprint_left_facing_arrows(4)\nprint_left']"
97,"['Initialize an array ""array"" with {x}.', 'Calculate the difference of maximum and minimum values in ""array"" and store the value to ""diff"".', 'Check if ""diff"" is included in ""array"" and store the boolean value to ""result"".', 'Print out ""result""']","[{'x': [1, 2, 3, 4, 5, 6, 8]}, {'x': [1, 7, 8]}, {'x': [10]}, {'x': [0, 1]}, {'x': [1000, 2, 3, 4, 5, 6, 1000000]}]","[False, True, False, True, False]",128.0,algorithm,Check interval num ,Check if the interval (max-min) is included in a list.,98,def check_interval_num_(x):,"['assert check_interval_num_([1, 2, 3, 4, 5, 6, 8]) == False', 'assert check_interval_num_([1, 7, 8]) == True', 'assert check_interval_num_([10]) == False', 'assert check_interval_num_([0, 1]) == True', 'assert check_interval_num_([1000, 2, 3, 4, 5, 6, 1000000]) == False']","['#Initialize an array ""array"" with {x}.\narray = [x]\n\n#Loop through the array.\nfor i in range(len(array)):\n    #If the array element is even, add 2 to the array element.\n    if array[i] % 2 == 0:\n        array[i] += 2\n\n#Print the array.\nprint(array)\n', '#Calculate the difference of maximum and minimum values in ""array"" and store the value to ""diff"".\n#If the difference is greater than 1, then the array is not sorted.\n#If the difference is less than 1, then the array is sorted.\n#If the difference is 0, then the array is sorted.\n#If the difference is -1, then the array is not sorted.\n#If the difference is -2, then the array is not sorted.\n#If the difference is -3, then the array is not sorted.\n#If the difference is -4, then the array is not sorted.\n#If the difference is -5, then the array is not', '#Check if ""diff"" is included in ""array"" and store the boolean value to ""result"".\n\tresult = False\n\tfor i in range(len(array)):\n\t\tif array[i] == ""diff"":\n\t\t\tresult = True\n\t\t\tbreak\n\treturn result\n\n#Check if ""diff"" is included in ""array"" and store the boolean value to ""result"".\ndef check_diff_in_array(array):\n\t#Check if ""diff"" is included in ""array"" and store the boolean value to ""result"".\n\tresult = False\n\tfor i in range(len(array)):\n\t\tif array[i] == ""diff"":\n\t\t\tresult =', '#Print out ""result""\nprint(result)\n']"
98,"['Initialize a variable ""original"" with ""{x}""', 'Import OrderedDict from collections module, then initalize a variable ""dic"" with an OrderedDict with letters in ""original"" as keys and 0 as the value for each key.', 'Iterating over each character in ""original"", increment the value in ""dic"" whose key is the character.', 'Initialize an empty string to a variable ""result"", then iterate over items in ""dic"" and append the key and the value as strings to ""result"".', 'Print out ""result"".']","[{'x': 'aabbddcc'}, {'x': 'abc'}, {'x': 'zzzzzyyyyyxxxxxa'}, {'x': 'aaa'}, {'x': ''}]","['a2b2d2c2', 'a1b1c1', 'z5y5x5a1', 'a3', '']",128.0,string,Length encoding,Encode a string by converting repeated chars with counts.,99,def length_encoding(x):,"[""assert length_encoding('aabbddcc') == 'a2b2d2c2'"", ""assert length_encoding('abc') == 'a1b1c1'"", ""assert length_encoding('zzzzzyyyyyxxxxxa') == 'z5y5x5a1'"", ""assert length_encoding('aaa') == 'a3'"", ""assert length_encoding('') == ''""]","['#Initialize a variable ""original"" with ""{x}""\noriginal = ""{x}""\n\n#Initialize a variable ""new"" with ""{x}""\nnew = ""{x}""\n\n#Initialize a variable ""new2"" with ""{x}""\nnew2 = ""{x}""\n\n#Initialize a variable ""new3"" with ""{x}""\nnew3 = ""{x}""\n\n#Initialize a variable ""new4"" with ""{x}""\nnew4 = ""{x}""\n\n#Initialize a variable ""new5"" with ""{x}""\nnew5 = ""{x}""\n\n#Initialize a variable ""new6"" with ""{x}""\nnew6 = ""{', '#Import OrderedDict from collections module, then initalize a variable ""dic"" with an OrderedDict with letters in ""original"" as keys and 0 as the value for each key.\ndic = OrderedDict()\n\n#Loop through the original string and add each letter to the dictionary.\nfor letter in original:\n    dic[letter] = dic.get(letter, 0) + 1\n\n#Print the dictionary.\nprint(dic)\n\n#Print the most common letter.\nprint(max(dic, key=dic.get))\n\n#Print the least common letter.\nprint(min(dic, key=dic.get))\n\n#Print the number of times each letter appears in the original string.\nprint(dic)\n\n#Print the number', '#Iterating over each character in ""original"", increment the value in ""dic"" whose key is the character.\n#If the value is 0, then the character is not in the dictionary.\n#If the value is 1, then the character is in the dictionary.\n#Return the dictionary.\n\ndef count_char(original, dic):\n    for i in range(len(original)):\n        if original[i] in dic:\n            dic[original[i]] += 1\n        else:\n            dic[original[i]] = 1\n    return dic\n\n#Given a string, return a new string where all the vowels are removed.\n#For example, ""Hello"" yields ""ello', '#Initialize an empty string to a variable ""result"", then iterate over items in ""dic"" and append the key and the value as strings to ""result"".\nresult = """"\nfor key, value in dic.items():\n    result += key + "" "" + value + ""\\n""\n\n#Print the result to the screen.\nprint(result)\n', '#Print out ""result"".\nprint(result)\n']"
99,"['Import re and define a regular expression that matches an email address.', 'Search for an email address in ""{x}"" and store the first match to a variable ""address"".', 'Remove the substring starting from the @ symbol from ""address"".', 'Replace non-alphabetical symbols with a whitespace in ""address"".', 'Print out ""address"".']","[{'x': 'abc@example.com.'}, {'x': 'a.b.c@example.com test.'}, {'x': 'a1b2c3.d4e_f6@example.com.'}, {'x': 'abc@example.com test. def@abc.def.'}, {'x': 'example@@example.com test, example_email@abc.io .'}]","['abc', 'a b c', 'a b c  d e f ', 'abc', 'example email']",128.0,string,Convert email,Use regex to match email addresses and remove special chars.,100,def convert_email(x):,"[""assert convert_email('abc@example.com.') == 'abc'"", ""assert convert_email('a.b.c@example.com test.') == 'a b c'"", ""assert convert_email('a1b2c3.d4e_f6@example.com.') == 'a b c  d e f '"", ""assert convert_email('abc@example.com test. def@abc.def.') == 'abc'"", ""assert convert_email('example@@example.com test, example_email@abc.io .') == 'example email'""]","['#Import re and define a regular expression that matches an email address.\nimport re\n\n#Import the email module.\nimport email\n\n#Import the smtplib module to send email.\nimport smtplib\n\n#Import the getpass module to get input from the user.\nimport getpass\n\n#Import the datetime module to get the current date and time.\nimport datetime\n\n#Import the os module to get the current working directory.\nimport os\n\n#Import the sys module to get the command line arguments.\nimport sys\n\n#Import the json module to convert the JSON data to a Python dictionary.\nimport json\n\n#Import the time module to get the current', '#Search for an email address in ""{x}"" and store the first match to a variable ""address"".\n#If no match is found, print ""No match found.""\n#If multiple matches are found, print the first match to the console.\n\n#Example:\n#Input:\n#  ""nnheo@example.com""\n#Output:\n#  ""nnheo@example.com""\n#Explanation:\n#  ""nnheo@example.com"" is the first email address in the list.\n\n#Input:\n#  ""efpyi@example.com""\n#Output:\n#  ""efpyi@example.com""\n#Explanation:\n#  ""efpyi@example.com', '#Remove the substring starting from the @ symbol from ""address"".\n#Return the new string.\ndef remove_substring(address):\n    return address[address.find(\'@\')+1:]\n\n#Remove the substring starting from the @ symbol from ""address"".\n#Return the new string.\ndef remove_substring_from_address(address):\n    return address[address.find(\'@\')+1:]\n\n#Remove the substring starting from the @ symbol from ""address"".\n#Return the new string.\ndef remove_substring_from_address_and_return_address(address):\n    return address[address.find(\'@\')+1:]\n\n#', '#Replace non-alphabetical symbols with a whitespace in ""address"".\naddress = address.replace("" "", """")\n\n#Split the address into a list of words.\naddress_words = address.split()\n\n#Print the first word of the address.\nprint(address_words[0])\n\n#Print the last word of the address.\nprint(address_words[-1])\n\n#Print the middle word of the address.\nprint(address_words[len(address_words)//2])\n\n#Print the first and last words of the address.\nprint(address_words[0:len(address_words)//2])', '#Print out ""address"".\nprint(address)\n\n#Print out ""city"".\nprint(city)\n\n#Print out ""state"".\nprint(state)\n\n#Print out ""zip"".\nprint(zip)\n\n#Print out ""country"".\nprint(country)\n\n#Print out ""phone"".\nprint(phone)\n\n#Print out ""email"".\nprint(email)\n\n#Print out ""website"".\nprint(website)\n\n#Print out ""facebook"".\nprint(facebook)\n\n#Print out ""twitter"".\nprint(twitter)\n\n#Print out ""']"
100,"['Assign the list of numbers ""{A}"" to a variable named ""my_numbers"".', 'Implement a function that returns the distinct elements of a list.', 'Compute the distinct elements of my_numbers and store as unique_list.', 'Print out the second largest element in unique_list. If the second largest does not exit, print out the maximum.']","[{'A': [1, 3, 2, 2]}, {'A': [1000, 1000, 1000]}, {'A': [0, 0.2, 0.4, -0.2]}, {'A': [3, 3, 3, 2, 2, 1]}, {'A': [0, 3, 1, 3, 2, 2, -0.2, 0.2]}]","[2, 1000, 0.2, 2, 2]",128.0,array,Second largest,Print out the second largest element in an array.,101,def second_largest(A):,"['assert second_largest([1, 3, 2, 2]) == 2', 'assert second_largest([1000, 1000, 1000]) == 1000', 'assert second_largest([0, 0.2, 0.4, -0.2]) == 0.2', 'assert second_largest([3, 3, 3, 2, 2, 1]) == 2', 'assert second_largest([0, 3, 1, 3, 2, 2, -0.2, 0.2]) == 2']","['#Assign the list of numbers ""{A}"" to a variable named ""my_numbers"".\nmy_numbers = [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]\n\n#Print the list of numbers ""{A}"".\nprint(my_numbers)\n\n#Print the length of the list ""{A}"".\nprint(len(my_numbers))\n\n#Print the first element of the list ""{A}"".\nprint(my_numbers[0])\n\n#Print the last element of the list ""{A}"".\nprint(my_numbers[-1])\n\n#Print the middle element of the', '#Implement a function that returns the distinct elements of a list.\n#\n#Example:\n#\n#Input: [1,2,3,4,5,6,7,8,9,10]\n#Output: [1,2,3,4,5,6,7,8,9,10]\n#\n#Note:\n#\n#The number of elements of the given list will be between 1 and 100,000.\n#Each element of the given list will be an integer between 1 and 100,000.\n\nclass Solution(object):\n    def distinct', '#Compute the distinct elements of my_numbers and store as unique_list.\nunique_list = list(set(my_numbers))\n\n#Print the unique elements of my_numbers.\nprint(unique_list)\n\n#Print the length of unique_list.\nprint(len(unique_list))\n\n#Print the first element of unique_list.\nprint(unique_list[0])\n\n#Print the last element of unique_list.\nprint(unique_list[-1])\n\n#Print the middle element of unique_list.\nprint(unique_list[len(unique_list)//2])\n\n#Print the average of', '#Print out the second largest element in unique_list. If the second largest does not exit, print out the maximum.\n\ndef second_largest(unique_list):\n    if len(unique_list) == 0:\n        return 0\n    else:\n        second_largest = unique_list[0]\n        for i in range(1, len(unique_list)):\n            if unique_list[i] > second_largest:\n                second_largest = unique_list[i]\n        return second_largest\n\nprint(second_largest([1, 2, 3, 4, 5, 6, 7, 8, 9, 10]))\nprint(second_largest']"
101,"['Assign the list of numbers ""{A}"" to a variable named ""my_numbers"".', 'Implement a function that returns the prefix sum of a list as an array.', 'Compute the prefix sum of my_numbers and store as prefix_sum_list.', 'Print out the largest element in prefix_sum_list. ']","[{'A': [1, 3, 2, 2]}, {'A': [3, -3, -3]}, {'A': [0, 0.2, 0.4, -0.2]}, {'A': [3, 3, 3, -2, 2, 1]}, {'A': [-0.2, 5, -0.2]}]","[8, 3, 0.6, 10, 4.8]",128.0,array,Largest prefix sum,Return the largest prefix sum in an array.,102,def largest_prefix_sum(A):,"['assert largest_prefix_sum([1, 3, 2, 2]) == 8', 'assert largest_prefix_sum([3, -3, -3]) == 3', 'assert largest_prefix_sum([0, 0.2, 0.4, -0.2]) == 0.6', 'assert largest_prefix_sum([3, 3, 3, -2, 2, 1]) == 10', 'assert largest_prefix_sum([-0.2, 5, -0.2]) == 4.8']","['#Assign the list of numbers ""{A}"" to a variable named ""my_numbers"".\nmy_numbers = [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]\n\n#Print the list of numbers ""{A}"".\nprint(my_numbers)\n\n#Print the length of the list ""{A}"".\nprint(len(my_numbers))\n\n#Print the first element of the list ""{A}"".\nprint(my_numbers[0])\n\n#Print the last element of the list ""{A}"".\nprint(my_numbers[-1])\n\n#Print the middle element of the', '#Implement a function that returns the prefix sum of a list as an array.\n#\n#For example, given the list [1, 2, 3, 4, 5], the function should return [1, 3, 6, 10, 15].\n#\n#Hint: You can use the built-in sum() function.\n#\n#Hint: You can use the built-in map() function.\n#\n#Hint: You can use the built-in reduce() function.\n#\n#Hint: You can use the built-in filter() function.\n#\n#Hint: You can use the built-in reduce', '#Compute the prefix sum of my_numbers and store as prefix_sum_list.\nprefix_sum_list = []\nfor i in my_numbers:\n    prefix_sum_list.append(prefix_sum(i))\n\n#Print the prefix sum of my_numbers.\nprint(prefix_sum_list)\n\n#Print the prefix sum of my_numbers.\nprint(prefix_sum(my_numbers))\n\n#Print the prefix sum of my_numbers.\nprint(prefix_sum(my_numbers))\n\n#Print the prefix sum of my_numbers.\nprint(prefix_sum(my_numbers))\n\n#Print the prefix sum', '#Print out the largest element in prefix_sum_list. \n#If there are multiple largest elements, print the largest element first.\n\ndef largest_element(prefix_sum_list):\n    largest_element = 0\n    for i in range(len(prefix_sum_list)):\n        if prefix_sum_list[i] > largest_element:\n            largest_element = prefix_sum_list[i]\n    return largest_element\n\nprint(largest_element(prefix_sum_list))\n\n#Print out the smallest element in prefix_sum_list. \n#If there are multiple smallest elements, print the smallest element first.']"
102,"['Assign the list of numbers ""{A}"" to a variable named ""my_numbers"".', 'Count the distances from each element in my_number to 0. .', 'Find the closest number to 0 in my_number and store as closest_number.', 'Print out the distance from closest_number to 0. ']","[{'A': [1, 3, 2, 2]}, {'A': [3, -3, -3]}, {'A': [0, 0.2, 0.4, -0.2]}, {'A': [3, 3, 3, -2, 2, 1]}, {'A': [-0.2, 5, -0.2]}]","[1, 3, 0, 1, 0.2]",128.0,array,Closest element to zero,Find the element which is the cloest to 0 and print the distance.,103,def closest_element_to_zero(A):,"['assert closest_element_to_zero([1, 3, 2, 2]) == 1', 'assert closest_element_to_zero([3, -3, -3]) == 3', 'assert closest_element_to_zero([0, 0.2, 0.4, -0.2]) == 0', 'assert closest_element_to_zero([3, 3, 3, -2, 2, 1]) == 1', 'assert closest_element_to_zero([-0.2, 5, -0.2]) == 0.2']","['#Assign the list of numbers ""{A}"" to a variable named ""my_numbers"".\nmy_numbers = [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]\n\n#Print the list of numbers ""{A}"".\nprint(my_numbers)\n\n#Print the length of the list ""{A}"".\nprint(len(my_numbers))\n\n#Print the first element of the list ""{A}"".\nprint(my_numbers[0])\n\n#Print the last element of the list ""{A}"".\nprint(my_numbers[-1])\n\n#Print the middle element of the', '#Count the distances from each element in my_number to 0...\n#If the distance is greater than 0, then the element is a prime number.\n#If the distance is less than 0, then the element is not a prime number.\n#If the distance is 0, then the element is neither prime nor a prime number.\n#For example, if my_number is 123456789, then the prime numbers are 2, 3, 5, 7, 11, 13, 17, 19, 23, 29, 31, 3', '#Find the closest number to 0 in my_number and store as closest_number.\nclosest_number = 0\nfor i in range(1, 1000000):\n    if abs(my_number - i) < abs(my_number - closest_number):\n        closest_number = i\n\n#Print the closest number.\nprint(closest_number)\n', '#Print out the distance from closest_number to 0. \n#If the distance is less than 10, print ""Too Close""\n#If the distance is less than 100, print ""Too Close""\n#If the distance is less than 1000, print ""Too Close""\n#If the distance is less than 10000, print ""Too Close""\n#If the distance is less than 100000, print ""Too Close""\n#If the distance is less than 1000000, print ""Too Close""\n#If the distance is less than 10']"
103,"['Assign the string ""{A}"" to a variable named ""my_string"".', 'Implement a function that checks whether a string only contains unique characters.', 'Find the longest substring of my_string that contains only unique characters and store as result_substring.', 'Print out the length of result_substring.']","[{'A': 'acc'}, {'A': 'accccccccccccccccccccc'}, {'A': 'abcdef'}, {'A': 'acdeffce'}, {'A': 'aaaaaaaaaaaaa'}]","[2, 2, 6, 5, 1]",128.0,string,Consecutive unique char,Find the max length contiguous subarray with unique characters.,104,def consecutive_unique_char(A):,"[""assert consecutive_unique_char('acc') == 2"", ""assert consecutive_unique_char('accccccccccccccccccccc') == 2"", ""assert consecutive_unique_char('abcdef') == 6"", ""assert consecutive_unique_char('acdeffce') == 5"", ""assert consecutive_unique_char('aaaaaaaaaaaaa') == 1""]","['#Assign the string ""{A}"" to a variable named ""my_string"".\nmy_string = ""A""\n\n#Print the value of my_string.\nprint(my_string)\n\n#Assign the string ""{B}"" to a variable named ""my_string"".\nmy_string = ""B""\n\n#Print the value of my_string.\nprint(my_string)\n\n#Assign the string ""{C}"" to a variable named ""my_string"".\nmy_string = ""C""\n\n#Print the value of my_string.\nprint(my_string)\n\n#Assign the string ""{D}"" to a variable named ""', '#Implement a function that checks whether a string only contains unique characters.\n#\n#Example:\n#\n#Input: ""abracadabra""\n#Output: True\n#Explanation:\n#The only unique characters are \'r\', \'a\', and \'d\'.\n#Note that \'r\' and \'a\' are considered unique.\n#\n#Input: ""careracat""\n#Output: False\n#Explanation:\n#\'c\' and \'r\' are considered different characters.\n#Note that \'c\' and \'r\' are considered unique.\n#\n#Input: ""a""\n#Output: True\n#Explanation:', '#Find the longest substring of my_string that contains only unique characters and store as result_substring.\n#If there are multiple substrings that contain only unique characters, return the longest one.\n#If there are no substrings that contain only unique characters, return an empty string.\n#Input: my_string = ""abcabcbb""\n#Output: ""abc""\n#Explanation: The answer is ""abc"", because it is the longest substring with unique characters.\n#Input: my_string = ""bbbbb""\n#Output: ""b""\n#Explanation: The answer is ""b"", because it is the longest substring with unique characters.\n#Input: my_string = ""pww', '#Print out the length of result_substring.\nprint(len(result_substring))\n\n#Print out the result_substring.\nprint(result_substring)\n\n#Print out the result_substring.\nprint(result_substring)\n\n#Print out the result_substring.\nprint(result_substring)\n\n#Print out the result_substring.\nprint(result_substring)\n\n#Print out the result_substring.\nprint(result_substring)\n\n#Print out the result_substring.\nprint(result_substring)\n\n#Print out the result_substring.\nprint(result_substring)']"
104,"['Assign a string ""{A}"" to a variable named ""my_string"".', 'Find the repeated characters in the my_string.', 'Count the frequency of these repeated characters.', 'Print out the length of most frequent character.']","[{'A': 'abadb'}, {'A': 'aaaaaaaa'}, {'A': 'caaaaaaaaaaaa'}, {'A': 'cccccaaaaa'}, {'A': 'abcde'}]","[2, 8, 12, 5, 0]",128.0,string,Highest frequency char,Obtain the frequency of the most frequent character.,105,def highest_frequency_char(A):,"[""assert highest_frequency_char('abadb') == 2"", ""assert highest_frequency_char('aaaaaaaa') == 8"", ""assert highest_frequency_char('caaaaaaaaaaaa') == 12"", ""assert highest_frequency_char('cccccaaaaa') == 5"", ""assert highest_frequency_char('abcde') == 0""]","['#Assign a string ""{A}"" to a variable named ""my_string"".\nmy_string = ""A""\n\n#Assign a string ""{B}"" to a variable named ""my_string"".\nmy_string = ""B""\n\n#Assign a string ""{C}"" to a variable named ""my_string"".\nmy_string = ""C""\n\n#Assign a string ""{D}"" to a variable named ""my_string"".\nmy_string = ""D""\n\n#Assign a string ""{E}"" to a variable named ""my_string"".\nmy_string = ""E""\n\n#Assign a string ""{F}"" to a variable named ""my_', '#Find the repeated characters in the my_string.\n\nmy_string = ""This is a test string""\n\nrepeated_chars = []\n\nfor char in my_string:\n    if char in repeated_chars:\n        repeated_chars.append(char)\n    else:\n        repeated_chars.append(char)\n\nprint(repeated_chars)\n\n#Find the repeated characters in the my_string.\n\nmy_string = ""This is a test string""\n\nrepeated_chars = []\n\nfor char in my_string:\n    if char in repeated_chars:\n        repeated_chars.append(char)\n    else:', '#Count the frequency of these repeated characters.\n\ndef count_repeated_chars(string):\n    count = {}\n    for char in string:\n        if char in count:\n            count[char] += 1\n        else:\n            count[char] = 1\n    return count\n\nprint(count_repeated_chars(""abcabcabc""))\n\n#Write a function that takes a string and returns a list of all the words in the string.\n\ndef get_words(string):\n    words = []\n    for word in string.split():\n        if word not in words:\n            words.append(word)\n    return words\n\nprint(get', '#Print out the length of most frequent character.\nprint(max(char_freq.items(), key=operator.itemgetter(1))[0])\n']"
105,"['Assign a string ""{A}"" to a variable named ""my_string"".', 'Implement a function that checks whether a string is a palindrome.', 'Find all substrings of my_string which is a palindrome and store as a list.', 'Print out the length of longest palindrome in the above list.']","[{'A': 'a'}, {'A': 'abcba'}, {'A': 'caaa'}, {'A': 'cccccaaaaa'}, {'A': 'abcde'}]","[1, 5, 3, 5, 1]",128.0,string,Longest palindrome,Find the length of longest palindrome substring.,106,def longest_palindrome(A):,"[""assert longest_palindrome('a') == 1"", ""assert longest_palindrome('abcba') == 5"", ""assert longest_palindrome('caaa') == 3"", ""assert longest_palindrome('cccccaaaaa') == 5"", ""assert longest_palindrome('abcde') == 1""]","['#Assign a string ""{A}"" to a variable named ""my_string"".\nmy_string = ""A""\n\n#Assign a string ""{B}"" to a variable named ""my_string"".\nmy_string = ""B""\n\n#Assign a string ""{C}"" to a variable named ""my_string"".\nmy_string = ""C""\n\n#Assign a string ""{D}"" to a variable named ""my_string"".\nmy_string = ""D""\n\n#Assign a string ""{E}"" to a variable named ""my_string"".\nmy_string = ""E""\n\n#Assign a string ""{F}"" to a variable named ""my_', '#Implement a function that checks whether a string is a palindrome.\n#\n#Example:\n#\n#Input: ""A man, a plan, a canal: Panama""\n#Output: true\n#\n#Input: ""race a car""\n#Output: false\n#\n#Note:\n#You may assume the string contains only lowercase letters.\n\nclass Solution(object):\n    def isPalindrome(self, s):\n        """"""\n        :type s: str\n        :rtype: bool\n        """"""\n        if not s:\n            return True\n        s = s.lower()\n        left, right = 0, len(s) - 1\n        while', '#Find all substrings of my_string which is a palindrome and store as a list.\n#If the list is empty, print ""No palindromes found""\n#If the list is not empty, print the first element of the list\n\nmy_string = ""This is a palindrome""\n\npalindromes = []\n\nfor i in range(len(my_string)):\n    for j in range(len(my_string)):\n        if my_string[i:j+1] == my_string[j:i+1]:\n            palindromes.append(my_string[i:j+1])\n\nif len(palindrom', '#Print out the length of longest palindrome in the above list.\n\ndef longestPalindrome(s):\n    longest = 0\n    for i in range(len(s)):\n        for j in range(i, len(s)):\n            if s[i:j+1] == s[i:j+1][::-1]:\n                if len(s[i:j+1]) > longest:\n                    longest = len(s[i:j+1])\n    return longest\n\nprint(longestPalindrome(""babad""))\nprint(longestPalindrome(""cbbd""))\nprint(longestPalindrome(""a""))\nprint(longestPalindrome(""ab""))\nprint(longestPalindrome']"
