,prompts,inputs,outputs,max_gen_length,category,name,description,id,signature,test_list,gen_code
89,"['Initialize a variable ""best"" with -1, ""array"" with {array}', 'Assign the first element of ""array"" to a variable named ""minimum"".', 'In a for loop over ""array"" starting from the second element, do 1) update ""best"" when the element minus ""minimum"" is larger than ""best"", and 2) update ""minimum"" with the value of element if it is smaller than ""minimum"".', 'Print out ""best"".']","[{'array': [1, 2, 3, 4, 5]}, {'array': [5, 2, 3, 4, 0]}, {'array': [12, 7, 8, 5, 9, 5, 14, 9, 8, 9]}, {'array': [1, 10, 1, 10, 0]}, {'array': [1, 2, 3, 2, 1]}]","[4, 2, 9, 9, 2]",128.0,array,Max stock profit,"Given an array of ""prices"", find the max profit.",90,def max_stock_profit(array):,"['assert max_stock_profit([1, 2, 3, 4, 5]) == 4', 'assert max_stock_profit([5, 2, 3, 4, 0]) == 2', 'assert max_stock_profit([12, 7, 8, 5, 9, 5, 14, 9, 8, 9]) == 9', 'assert max_stock_profit([1, 10, 1, 10, 0]) == 9', 'assert max_stock_profit([1, 2, 3, 2, 1]) == 2']","['def max_stock_profit(array):\n\t#Initialize a variable ""best"" with -1, ""array"" with {array}\n\tbest = -1\n\tarray = sorted(array)\n\tfor i in range(len(array)):\n\t\tif i == 0:\n\t\t\tbest = array[i]\n\t\telse:\n\t\t\tif array[i] > best:\n\t\t\t\tbest = array[i]', 'def max_stock_profit(array):\n\t#Assign the first element of ""array"" to a variable named ""minimum"".\n\tminimum = array[0]\n\tfor i in range(1, len(array)):\n\t\tif array[i] < minimum:\n\t\t\tminimum = array[i]', 'def max_stock_profit(array):\n\t#In a for loop over ""array"" starting from the second element, do 1) update ""best"" when the element minus ""minimum"" is larger than ""best"", and 2) update ""minimum"" with the value of element if it is smaller than ""minimum"".\n\tbest = array[1]\n\tminimum = array[1]\n\tfor i in range(2, len(array)):\n\t\tif array[i] - minimum > best:\n\t\t\tbest = array[i] - minimum\n\t\tif array[i] < minimum:\n\t\t\tminimum = array[i]', 'def max_stock_profit(array):\n\t#Print out ""best"".\n\tbest = array[0]\n\tfor i in range(1, len(array)):\n\t\tif array[i] > best:\n\t\t\tbest = array[i]']"
90,"['Initialize a variable ""target"" with {target}, a variable ""nums"" with {nums}, and ""result"" with an empty list.', 'Enumerating over ""nums"", compare each element with ""target"" and add its index position  to "" result"" if they are equivalent.', 'Print out the sum of elements in ""result"".']","[{'target': 1, 'nums': [1, 2, 1, 2, 1]}, {'target': 1, 'nums': [0, 0, 0]}, {'target': 1, 'nums': [1.1, 2, 3, 2, 1]}, {'target': '1', 'nums': [1, 2, 3, 2, 1]}, {'target': '1', 'nums': [1, '1', 2, '1']}]","[6, 0, 4, 0, 4]",128.0,array,Sum positions,Sum of all position indices where a value appear.,91,"def sum_positions(target,nums):","['assert sum_positions(1,[1, 2, 1, 2, 1]) == 6', 'assert sum_positions(1,[0, 0, 0]) == 0', 'assert sum_positions(1,[1.1, 2, 3, 2, 1]) == 4', 'assert sum_positions(1,[1, 2, 3, 2, 1]) == 0', ""assert sum_positions(1,[1, '1', 2, '1']) == 4""]","['def sum_positions(target,nums):\n\t#Initialize a variable ""target"" with {target}, a variable ""nums"" with {nums}, and ""result"" with an empty list.\n\ttarget = target\n\tnums = nums\n\tresult = []\n\tfor i in range(len(nums)):\n\t\tfor j in range(len(nums)):\n\t\t\tif nums[i] + nums[j] == target:\n\t\t\t\tresult.append([nums[i],nums[j]])', 'def sum_positions(target,nums):\n\t#Enumerating over ""nums"", compare each element with ""target"" and add its index position  to "" result"" if they are equivalent.\n\tresult = []\n\tfor i in range(len(nums)):\n\t\tif nums[i] == target:\n\t\t\tresult.append(i)', 'def sum_positions(target,nums):\n\t#Print out the sum of elements in ""result"".\n\tresult = 0\n\tfor i in range(len(nums)):\n\t\tresult += nums[i]']"
91,"['Initialize a variable ""nums"" with {nums} and a variable ""N"" with {N}.', 'Initialize a variable ""all_nums"" which is a set of numbers between 1 and N.', 'Subtract the set of numbers in ""nums"" from ""all_nums"", and store the result to ""diff""', 'Pop the only element in ""diff"" print it out.']","[{'nums': [1, 3, 4], 'N': 4}, {'nums': [1, 2, 3, 4], 'N': 5}, {'nums': [4, 3, 9, 7, 8, 5, 2, 1, 10], 'N': 10}, {'nums': [6, 15, 13, 2, 14, 17, 7, 16, 11, 9, 3, 10, 8, 5, 12, 1, 20, 4, 19], 'N': 20}, {'nums': [], 'N': 1}]","[2, 5, 6, 18, 1]",128.0,array,Find missing num,Find a missing number given a list and a max number.,92,"def find_missing_num(nums,N):","['assert find_missing_num([1, 3, 4],4) == 2', 'assert find_missing_num([1, 2, 3, 4],5) == 5', 'assert find_missing_num([4, 3, 9, 7, 8, 5, 2, 1, 10],10) == 6', 'assert find_missing_num([6, 15, 13, 2, 14, 17, 7, 16, 11, 9, 3, 10, 8, 5, 12, 1, 20, 4, 19],20) == 18', 'assert find_missing_num([],1) == 1']","['def find_missing_num(nums,N):\n\t#Initialize a variable ""nums"" with {nums} and a variable ""N"" with {N}.\n\tnums = set(nums)\n\tN = set(N)\n\tmissing_num = 0\n\tfor i in range(1,N+1):\n\t\tif i not in nums:\n\t\t\tmissing_num = i\n\t\t\tbreak', 'def find_missing_num(nums,N):\n\t#Initialize a variable ""all_nums"" which is a set of numbers between 1 and N.\n\tall_nums = set(range(1,N+1))\n\tfor num in nums:\n\t\tall_nums.remove(num)', 'def find_missing_num(nums,N):\n\t#Subtract the set of numbers in ""nums"" from ""all_nums"", and store the result to ""diff""\n\tdiff = set(nums) - set(all_nums)', 'def find_missing_num(nums,N):\n\t#Pop the only element in ""diff"" print it out.\n\tdiff = []\n\tfor i in range(N):\n\t\tdiff.append(nums[i])\n\tdiff.pop()\n\tfor i in range(N):\n\t\tif(nums[i]!= diff[i]):\n\t\t\treturn diff[i]']"
92,"['Assign {x} to a variable named ""X"".', 'Initialize a variable named ""common"" with a set of unique elements in the first index of ""X"".', 'Iterating over ""X"", update ""common"" with an intersection of ""common"" and the set of unique elements in the current index of ""X""', 'Cast ""common"" as a list and print it out.']","[{'x': [[1, 2, 3, 4, 5], [0, 1, 3, 5, 7], [0, 2, 3, 4, 5]]}, {'x': [[1, 1], [1, 1]]}, {'x': [[1, 2, 3], [2, 3, 4], [3, 4, 5]]}, {'x': [[1, 12, 56, 21, 5], [21, 2, 6, 11, 7], [5, 7, 13, 8, 21], [5, 21, -5, 6, 8]]}, {'x': [[1, 2, 3, 4, 5], [1, 2, 3, 4, 5]]}]","[[3, 5], [1], [3], [21], [1, 2, 3, 4, 5]]",128.0,array,Common num in matrix,Common numbers among rows in a matrix.,93,def common_num_in_matrix(x):,"['assert common_num_in_matrix([[1, 2, 3, 4, 5], [0, 1, 3, 5, 7], [0, 2, 3, 4, 5]]) == [3, 5]', 'assert common_num_in_matrix([[1, 1], [1, 1]]) == [1]', 'assert common_num_in_matrix([[1, 2, 3], [2, 3, 4], [3, 4, 5]]) == [3]', 'assert common_num_in_matrix([[1, 12, 56, 21, 5], [21, 2, 6, 11, 7], [5, 7, 13, 8, 21], [5, 21, -5, 6, 8]]) == [21]', 'assert common_num_in_matrix([[1, 2, 3, 4, 5], [1, 2, 3, 4, 5]]) == [1, 2, 3, 4, 5]']","['def common_num_in_matrix(x):\n\t#Assign {x} to a variable named ""X"".\n\tX = x\n\tnum_in_matrix = 0\n\tfor i in range(len(X)):\n\t\tfor j in range(len(X[i])):\n\t\t\tif X[i][j] == 1:\n\t\t\t\tnum_in_matrix += 1', 'def common_num_in_matrix(x):\n\t#Initialize a variable named ""common"" with a set of unique elements in the first index of ""X"".\n\tcommon = set(x[0])\n\tfor i in range(1, len(x)):\n\t\tcommon = common.intersection(set(x[i]))', 'def common_num_in_matrix(x):\n\t#Iterating over ""X"", update ""common"" with an intersection of ""common"" and the set of unique elements in the current index of ""X""\n\tcommon = set()\n\tfor i in range(len(x)):\n\t\tif x[i] in common:\n\t\t\tcontinue\n\t\telse:\n\t\t\tcommon.add(x[i])', 'def common_num_in_matrix(x):\n\t#Cast ""common"" as a list and print it out.\n\tcommon = [i for i in x if i == ""common""]']"
93,"['Initialize a variable ""start"" with {start}, and ""seq"" with a list containing {start}.', 'While the value is not 1, perform the following: if ""start"" is an even number, divide by 2, otherwise multiply by 3 and add 1, then store the number to ""start"" as well as appending to ""seq"".', 'Store the sum of all numbers in ""seq"" to ""results"".', 'Print out the ""results"".']","[{'start': 1}, {'start': 9}, {'start': 27}, {'start': 28}, {'start': 123456789}]","[1, 55, 101440, 330, 1266590663]",128.0,algorithm,Sum Collatz,Obtain the sum of Collatz sequence starting from given number.,94,def sum_collatz(start):,"['assert sum_collatz(1) == 1', 'assert sum_collatz(9) == 55', 'assert sum_collatz(27) == 101440', 'assert sum_collatz(28) == 330', 'assert sum_collatz(123456789) == 1266590663']","['def sum_collatz(start):\n\t#Initialize a variable ""start"" with {start}, and ""seq"" with a list containing {start}.\n\tseq = [start]\n\twhile True:\n\t\tif start % 2 == 0:\n\t\t\tstart = start // 2\n\t\telse:\n\t\t\tstart = 3 * start + 1\n\t\tif start == 1:\n\t\t\tbreak\n\t\tseq.append(start)', 'def sum_collatz(start):\n\t#While the value is not 1, perform the following: if ""start"" is an even number, divide by 2, otherwise multiply by 3 and add 1, then store the number to ""start"" as well as appending to ""seq"".\n\tseq = []\n\twhile start!= 1:\n\t\tif start % 2 == 0:\n\t\t\tstart = start / 2\n\t\telse:\n\t\t\tstart = start * 3 + 1\n\t\tseq.append(start)', 'def sum_collatz(start):\n\t#Store the sum of all numbers in ""seq"" to ""results"".\n\tresults = 0\n\tseq = start\n\twhile seq > 1:\n\t\tif seq % 2 == 0:\n\t\t\tseq = seq / 2\n\t\telse:\n\t\t\tseq = 3 * seq + 1\n\t\tresults += seq', 'def sum_collatz(start):\n\t#Print out the ""results"".\n\tif start == 1:\n\t\treturn 1\n\telse:\n\t\treturn start + sum_collatz(start // 2)']"
94,"['Define a variable ""pos"" with ""{start}"", ""swap"" with {swap}.', 'Write a function ""move"" that takes two strings x and y as input, and replace any appearance of x in y with an empty string, then return y.', 'For each element in ""swap"", if it contains ""pos"", call ""move"" on ""pos"" and the current element and store the result to ""pos"".', 'Print out ""pos"".']","[{'start': 'A', 'swap': ['AB', 'BC', 'CA', 'BC', 'AC']}, {'start': 'B', 'swap': ['AC', 'CA']}, {'start': 'C', 'swap': ['AB', 'BC', 'CA', 'BC', 'AC', 'AB', 'CA', 'BC', 'AC', 'BA']}, {'start': 'C', 'swap': ['AB', 'AC']}, {'start': 'A', 'swap': []}]","['C', 'B', 'B', 'A', 'A']",128.0,algorithm,Cup swap,"Name the location of a ""ball"" after cup swapping.",95,"def cup_swap(start,swap):","[""assert cup_swap('A',['AB', 'BC', 'CA', 'BC', 'AC']) == 'C'"", ""assert cup_swap('B',['AC', 'CA']) == 'B'"", ""assert cup_swap('C',['AB', 'BC', 'CA', 'BC', 'AC', 'AB', 'CA', 'BC', 'AC', 'BA']) == 'B'"", ""assert cup_swap('C',['AB', 'AC']) == 'A'"", ""assert cup_swap('A',[]) == 'A'""]","['def cup_swap(start,swap):\n\t#Define a variable ""pos"" with ""{start}"", ""swap"" with {swap}.\n\tpos = start\n\twhile pos!= swap:\n\t\tpos = pos + 1', 'def cup_swap(start,swap):\n\t#Write a function ""move"" that takes two strings x and y as input, and replace any appearance of x in y with an empty string, then return y.\n\tx = start\n\ty = swap\n\twhile x!= y:\n\t\tx = x.replace(x, """")\n\t\ty = y.replace(y, """")', 'def cup_swap(start,swap):\n\t#For each element in ""swap"", if it contains ""pos"", call ""move"" on ""pos"" and the current element and store the result to ""pos"".\n\tfor i in range(len(swap)):\n\t\tif swap[i] in pos:\n\t\t\tmove(pos[swap[i]],start)\n\t\t\tpos[swap[i]] = start', 'def cup_swap(start,swap):\n\t#Print out ""pos"".\n\tif start == swap:\n\t\treturn\n\tif start > swap:\n\t\treturn\n\tif start < swap:\n\t\treturn\n\tif start == swap:\n\t\treturn\n\tif start > swap:\n\t\treturn\n\tif start < swap:']"
95,"['Initialize a variable ""stack"" with an empty list, and ""num"" with {x} as a string.', 'For each chracter in ""num"", append the character to ""stack"".', 'Assign an empty string to a variable ""result"", and concatenate characters popped from the last element of ""stack"" to ""result"" until ""stack"" is empty.', 'Cast ""result"" as integer and print it out.']","[{'x': 123}, {'x': 123456789}, {'x': 100}, {'x': 0}, {'x': 1230}]","[321, 987654321, 1, 0, 321]",128.0,algorithm,Reverse digits,Reverse digits in a number with a stack.,96,def reverse_digits(x):,"['assert reverse_digits(123) == 321', 'assert reverse_digits(123456789) == 987654321', 'assert reverse_digits(100) == 1', 'assert reverse_digits(0) == 0', 'assert reverse_digits(1230) == 321']","['def reverse_digits(x):\n\t#Initialize a variable ""stack"" with an empty list, and ""num"" with {x} as a string.\n\tstack = []\n\tnum = str(x)\n\tfor i in range(len(num)):\n\t\tstack.append(num[i])\n\tfor i in range(len(stack)-1, -1, -1):\n\t\tnum = num[i] + num[i+1]\n\t\tstack.pop()', 'def reverse_digits(x):\n\t#For each chracter in ""num"", append the character to ""stack"".\n\tstack = []\n\tfor i in range(len(x)):\n\t\tstack.append(x[i])\n\tfor i in range(len(x)):\n\t\tx[i] = stack.pop()', 'def reverse_digits(x):\n\t#Assign an empty string to a variable ""result"", and concatenate characters popped from the last element of ""stack"" to ""result"" until ""stack"" is empty.\n\tresult = """"\n\twhile len(stack) > 0:\n\t\tresult = result + stack.pop()', 'def reverse_digits(x):\n\t#Cast ""result"" as integer and print it out.\n\tresult = int(str(x)[::-1])']"
96,"['Assign {x} to a variable ""arrows"", then concatenate all the strings in ""arrows"" and store the result to ""joined_arrow"".', 'Count the numbers of left-facing arrow and right-facing arrow and store the results to ""left"" and ""right"", respectively.', 'If ""right"" is larger than ""left"", print out the string that consists of (right - left) right-facing arrows.', 'Otherwise, print out the string that consists of (left - right) left-facing arrows.']","[{'x': ['<<', '>>>']}, {'x': ['<<<', '>>']}, {'x': ['<<', '>>', '<<', '>>>', '>>>']}, {'x': ['<<', '>>']}, {'x': ['<<<<<<<<<<<<', '>']}]","['>', '<', '>>>>', '', '<<<<<<<<<<<']",128.0,algorithm,Calculate arrows,Calculate arrowheads left and right.,97,def calculate_arrows(x):,"[""assert calculate_arrows(['<<', '>>>']) == '>'"", ""assert calculate_arrows(['<<<', '>>']) == '<'"", ""assert calculate_arrows(['<<', '>>', '<<', '>>>', '>>>']) == '>>>>'"", ""assert calculate_arrows(['<<', '>>']) == ''"", ""assert calculate_arrows(['<<<<<<<<<<<<', '>']) == '<<<<<<<<<<<'""]","['def calculate_arrows(x):\n\t#Assign {x} to a variable ""arrows"", then concatenate all the strings in ""arrows"" and store the result to ""joined_arrow"".\n\tarrows = x.split("" "")\n\tjoined_arrow = """"\n\tfor i in arrows:\n\t\tjoined_arrow += i + "" -> ""', 'def calculate_arrows(x):\n\t#Count the numbers of left-facing arrow and right-facing arrow and store the results to ""left"" and ""right"", respectively.\n\tleft = 0\n\tright = 0\n\tfor i in range(len(x)):\n\t\tif x[i] == \'L\':\n\t\t\tleft += 1\n\t\telif x[i] == \'R\':\n\t\t\tright += 1', 'def calculate_arrows(x):\n\t#If ""right"" is larger than ""left"", print out the string that consists of (right - left) right-facing arrows.\n\tif x > 0:\n\telif x < 0:\n\telse:', 'def calculate_arrows(x):\n\t#Otherwise, print out the string that consists of (left - right) left-facing arrows.\n\tif x == 0:\n\t\treturn "" ""\n\telif x > 0:\n\t\treturn "" -> ""\n\telse:\n\t\treturn "" <- ""']"
97,"['Initialize an array ""array"" with {x}.', 'Calculate the difference of maximum and minimum values in ""array"" and store the value to ""diff"".', 'Check if ""diff"" is included in ""array"" and store the boolean value to ""result"".', 'Print out ""result""']","[{'x': [1, 2, 3, 4, 5, 6, 8]}, {'x': [1, 7, 8]}, {'x': [10]}, {'x': [0, 1]}, {'x': [1000, 2, 3, 4, 5, 6, 1000000]}]","[False, True, False, True, False]",128.0,algorithm,Check interval num ,Check if the interval (max-min) is included in a list.,98,def check_interval_num_(x):,"['assert check_interval_num_([1, 2, 3, 4, 5, 6, 8]) == False', 'assert check_interval_num_([1, 7, 8]) == True', 'assert check_interval_num_([10]) == False', 'assert check_interval_num_([0, 1]) == True', 'assert check_interval_num_([1000, 2, 3, 4, 5, 6, 1000000]) == False']","['def check_interval_num_(x):\n\t#Initialize an array ""array"" with {x}.\n\tarray = [x]\n\tfor i in range(1, 1000000):\n\t\tif i not in array:', 'def check_interval_num_(x):\n\t#Calculate the difference of maximum and minimum values in ""array"" and store the value to ""diff"".\n\tdiff = max(x) - min(x)', 'def check_interval_num_(x):\n\t#Check if ""diff"" is included in ""array"" and store the boolean value to ""result"".\n\tresult = False\n\tif x in array:\n\t\tresult = True', 'def check_interval_num_(x):\n\t#Print out ""result""\n\treturn x']"
98,"['Initialize a variable ""original"" with ""{x}""', 'Import OrderedDict from collections module, then initalize a variable ""dic"" with an OrderedDict with letters in ""original"" as keys and 0 as the value for each key.', 'Iterating over each character in ""original"", increment the value in ""dic"" whose key is the character.', 'Initialize an empty string to a variable ""result"", then iterate over items in ""dic"" and append the key and the value as strings to ""result"".', 'Print out ""result"".']","[{'x': 'aabbddcc'}, {'x': 'abc'}, {'x': 'zzzzzyyyyyxxxxxa'}, {'x': 'aaa'}, {'x': ''}]","['a2b2d2c2', 'a1b1c1', 'z5y5x5a1', 'a3', '']",128.0,string,Length encoding,Encode a string by converting repeated chars with counts.,99,def length_encoding(x):,"[""assert length_encoding('aabbddcc') == 'a2b2d2c2'"", ""assert length_encoding('abc') == 'a1b1c1'"", ""assert length_encoding('zzzzzyyyyyxxxxxa') == 'z5y5x5a1'"", ""assert length_encoding('aaa') == 'a3'"", ""assert length_encoding('') == ''""]","['def length_encoding(x):\n\t#Initialize a variable ""original"" with ""{x}""\n\toriginal = x\n\tlength = 0\n\twhile original!= """":\n\t\tlength += 1\n\t\toriginal = original[1:]', 'def length_encoding(x):\n\t#Import OrderedDict from collections module, then initalize a variable ""dic"" with an OrderedDict with letters in ""original"" as keys and 0 as the value for each key.\n\tdic = collections.OrderedDict()\n\tfor i in range(len(x)):\n\t\tdic[x[i]] = dic.get(x[i], 0) + 1', 'def length_encoding(x):\n\t#Iterating over each character in ""original"", increment the value in ""dic"" whose key is the character.\n\tfor i in range(len(x)):\n\t\tif x[i] in dic:\n\t\t\tdic[x[i]] += 1\n\t\telse:\n\t\t\tdic[x[i]] = 1', 'def length_encoding(x):\n\t#Initialize an empty string to a variable ""result"", then iterate over items in ""dic"" and append the key and the value as strings to ""result"".\n\tresult = """"\n\tfor key, value in dic.items():\n\t\tresult += key + value', 'def length_encoding(x):\n\t#Print out ""result"".\n\tresult = """"\n\tfor i in range(len(x)):\n\t\tresult += chr(x[i] ^ 0x31)\n\treturn result']"
99,"['Import re and define a regular expression that matches an email address.', 'Search for an email address in ""{x}"" and store the first match to a variable ""address"".', 'Remove the substring starting from the @ symbol from ""address"".', 'Replace non-alphabetical symbols with a whitespace in ""address"".', 'Print out ""address"".']","[{'x': 'abc@example.com.'}, {'x': 'a.b.c@example.com test.'}, {'x': 'a1b2c3.d4e_f6@example.com.'}, {'x': 'abc@example.com test. def@abc.def.'}, {'x': 'example@@example.com test, example_email@abc.io .'}]","['abc', 'a b c', 'a b c  d e f ', 'abc', 'example email']",128.0,string,Convert email,Use regex to match email addresses and remove special chars.,100,def convert_email(x):,"[""assert convert_email('abc@example.com.') == 'abc'"", ""assert convert_email('a.b.c@example.com test.') == 'a b c'"", ""assert convert_email('a1b2c3.d4e_f6@example.com.') == 'a b c  d e f '"", ""assert convert_email('abc@example.com test. def@abc.def.') == 'abc'"", ""assert convert_email('example@@example.com test, example_email@abc.io .') == 'example email'""]","['def convert_email(x):\n\t#Import re and define a regular expression that matches an email address.\n\timport re\n\tregex = re.compile(r""(^[a-zA-Z0-9_.+-]+@[a-zA-Z0-9-]+\\.[a-zA-Z0-9-.]+$)"")\n\tif regex.match(x):\n\telse:', 'def convert_email(x):\n\t#Search for an email address in ""{x}"" and store the first match to a variable ""address"".\n\taddress = re.search(r""[\\w\\.-]+@[\\w\\.-]+"", x)', 'def convert_email(x):\n\t#Remove the substring starting from the @ symbol from ""address"".', 'def convert_email(x):\n\t#Replace non-alphabetical symbols with a whitespace in ""address"".\n\tx = re.sub(r\'[^a-zA-Z0-9]\',\'\', x)', 'def convert_email(x):\n\t#Print out ""address"".\n\treturn x.address']"
100,"['Assign the list of numbers ""{A}"" to a variable named ""my_numbers"".', 'Implement a function that returns the distinct elements of a list.', 'Compute the distinct elements of my_numbers and store as unique_list.', 'Print out the second largest element in unique_list. If the second largest does not exit, print out the maximum.']","[{'A': [1, 3, 2, 2]}, {'A': [1000, 1000, 1000]}, {'A': [0, 0.2, 0.4, -0.2]}, {'A': [3, 3, 3, 2, 2, 1]}, {'A': [0, 3, 1, 3, 2, 2, -0.2, 0.2]}]","[2, 1000, 0.2, 2, 2]",128.0,array,Second largest,Print out the second largest element in an array.,101,def second_largest(A):,"['assert second_largest([1, 3, 2, 2]) == 2', 'assert second_largest([1000, 1000, 1000]) == 1000', 'assert second_largest([0, 0.2, 0.4, -0.2]) == 0.2', 'assert second_largest([3, 3, 3, 2, 2, 1]) == 2', 'assert second_largest([0, 3, 1, 3, 2, 2, -0.2, 0.2]) == 2']","['def second_largest(A):\n\t#Assign the list of numbers ""{A}"" to a variable named ""my_numbers"".\n\tmy_numbers = A', 'def second_largest(A):\n\t#Implement a function that returns the distinct elements of a list.', 'def second_largest(A):\n\t#Compute the distinct elements of my_numbers and store as unique_list.\n\tunique_list = []\n\tfor i in A:\n\t\tif i not in unique_list:\n\t\t\tunique_list.append(i)\n\tunique_list.sort()', 'def second_largest(A):\n\t#Print out the second largest element in unique_list. If the second largest does not exit, print out the maximum.\n\tunique_list = []\n\tfor i in A:\n\t\tif i not in unique_list:\n\t\t\tunique_list.append(i)\n\tif len(unique_list) == 0:\n\telse:']"
101,"['Assign the list of numbers ""{A}"" to a variable named ""my_numbers"".', 'Implement a function that returns the prefix sum of a list as an array.', 'Compute the prefix sum of my_numbers and store as prefix_sum_list.', 'Print out the largest element in prefix_sum_list. ']","[{'A': [1, 3, 2, 2]}, {'A': [3, -3, -3]}, {'A': [0, 0.2, 0.4, -0.2]}, {'A': [3, 3, 3, -2, 2, 1]}, {'A': [-0.2, 5, -0.2]}]","[8, 3, 0.6, 10, 4.8]",128.0,array,Largest prefix sum,Return the largest prefix sum in an array.,102,def largest_prefix_sum(A):,"['assert largest_prefix_sum([1, 3, 2, 2]) == 8', 'assert largest_prefix_sum([3, -3, -3]) == 3', 'assert largest_prefix_sum([0, 0.2, 0.4, -0.2]) == 0.6', 'assert largest_prefix_sum([3, 3, 3, -2, 2, 1]) == 10', 'assert largest_prefix_sum([-0.2, 5, -0.2]) == 4.8']","['def largest_prefix_sum(A):\n\t#Assign the list of numbers ""{A}"" to a variable named ""my_numbers"".\n\tmy_numbers = A', 'def largest_prefix_sum(A):\n\t#Implement a function that returns the prefix sum of a list as an array.\n\tprefix_sum = [0] * len(A)\n\tprefix_sum[0] = A[0]\n\tfor i in range(1, len(A)):\n\t\tprefix_sum[i] = prefix_sum[i-1] + A[i]', 'def largest_prefix_sum(A):\n\t#Compute the prefix sum of my_numbers and store as prefix_sum_list.\n\tprefix_sum_list = []\n\tfor i in range(len(A)):\n\t\tprefix_sum_list.append(A[i] + prefix_sum(A[:i]))', 'def largest_prefix_sum(A):\n\t#Print out the largest element in prefix_sum_list. \n\tprefix_sum_list = []\n\tfor i in range(len(A)):\n\t\tprefix_sum_list.append(A[i])\n\tprefix_sum_list.sort()']"
102,"['Assign the list of numbers ""{A}"" to a variable named ""my_numbers"".', 'Count the distances from each element in my_number to 0. .', 'Find the closest number to 0 in my_number and store as closest_number.', 'Print out the distance from closest_number to 0. ']","[{'A': [1, 3, 2, 2]}, {'A': [3, -3, -3]}, {'A': [0, 0.2, 0.4, -0.2]}, {'A': [3, 3, 3, -2, 2, 1]}, {'A': [-0.2, 5, -0.2]}]","[1, 3, 0, 1, 0.2]",128.0,array,Closest element to zero,Find the element which is the cloest to 0 and print the distance.,103,def closest_element_to_zero(A):,"['assert closest_element_to_zero([1, 3, 2, 2]) == 1', 'assert closest_element_to_zero([3, -3, -3]) == 3', 'assert closest_element_to_zero([0, 0.2, 0.4, -0.2]) == 0', 'assert closest_element_to_zero([3, 3, 3, -2, 2, 1]) == 1', 'assert closest_element_to_zero([-0.2, 5, -0.2]) == 0.2']","['def closest_element_to_zero(A):\n\t#Assign the list of numbers ""{A}"" to a variable named ""my_numbers"".\n\tmy_numbers = A\n\tmin_distance = 100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000', 'def closest_element_to_zero(A):\n\t#Count the distances from each element in my_number to 0...\n\tdistances = [abs(A[i] - 0) for i in range(len(A))]', 'def closest_element_to_zero(A):\n\t#Find the closest number to 0 in my_number and store as closest_number.\n\tclosest_number = 0\n\tfor i in range(len(A)):\n\t\tif A[i] == 0:\n\t\t\tclosest_number = i\n\t\t\tbreak', 'def closest_element_to_zero(A):\n\t#Print out the distance from closest_number to 0. 0 is the closest number.\n\tclosest_number = 0\n\tclosest_distance = abs(A[0] - 0)\n\tfor i in range(1, len(A)):\n\t\tdistance = abs(A[i] - 0)\n\t\tif distance < closest_distance:\n\t\t\tclosest_number = A[i]\n\t\t\tclosest_distance = distance\n\treturn closest_number']"
103,"['Assign the string ""{A}"" to a variable named ""my_string"".', 'Implement a function that checks whether a string only contains unique characters.', 'Find the longest substring of my_string that contains only unique characters and store as result_substring.', 'Print out the length of result_substring.']","[{'A': 'acc'}, {'A': 'accccccccccccccccccccc'}, {'A': 'abcdef'}, {'A': 'acdeffce'}, {'A': 'aaaaaaaaaaaaa'}]","[2, 2, 6, 5, 1]",128.0,string,Consecutive unique char,Find the max length contiguous subarray with unique characters.,104,def consecutive_unique_char(A):,"[""assert consecutive_unique_char('acc') == 2"", ""assert consecutive_unique_char('accccccccccccccccccccc') == 2"", ""assert consecutive_unique_char('abcdef') == 6"", ""assert consecutive_unique_char('acdeffce') == 5"", ""assert consecutive_unique_char('aaaaaaaaaaaaa') == 1""]","['def consecutive_unique_char(A):\n\t#Assign the string ""{A}"" to a variable named ""my_string"".\n\tmy_string = A\n\tunique_char = """"\n\tfor i in range(len(my_string)):\n\t\tif my_string[i] not in unique_char:\n\t\t\tunique_char += my_string[i]', 'def consecutive_unique_char(A):\n\t#Implement a function that checks whether a string only contains unique characters.\n\tunique_char = []\n\tfor i in A:\n\t\tif i not in unique_char:\n\t\t\tunique_char.append(i)', 'def consecutive_unique_char(A):\n\t#Find the longest substring of my_string that contains only unique characters and store as result_substring.\n\tresult_substring = """"\n\tfor i in range(len(A)):\n\t\tfor j in range(i+1, len(A)):\n\t\t\tif A[i] == A[j]:\n\t\t\t\tresult_substring = result_substring + A[j]', 'def consecutive_unique_char(A):\n\t#Print out the length of result_substring.\n\tresult_substring = """"\n\tfor i in range(len(A)):\n\t\tif A[i]!= A[i-1]:\n\t\t\tresult_substring += A[i]\n\treturn result_substring']"
